contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,spread_pct,ativo,expiration,type
MU260612C00112500,2026-05-29 20:00:00+00:00,112.5,2.5500000000000003,2.54,2.67,-0.108945,-4.097302,1556.0,1198.0,0.4211398810113961,False,REGULAR,USD,2.605,0.049904,MU,2026-06-12,CALL
MU260612C00115000,2026-05-29 20:00:00+00:00,115.0,1.75,1.7,1.8,-0.025389,-1.430053,965.0,640.0,0.4193815684738941,False,REGULAR,USD,1.75,0.057143,MU,2026-06-12,CALL
MU260612C00117500,2026-05-29 20:00:00+00:00,117.5,1.1500000000000001,1.1,1.2,0.035254,3.162514,446.0,371.0,0.417661072056217,False,REGULAR,USD,1.15,0.086957,MU,2026-06-12,CALL
MU260612C00120000,2026-05-29 20:00:00+00:00,120.0,0.7000000000000001,0.65,0.75,0.016304,2.384686,290.0,7367.0,0.4159767993203904,False,REGULAR,USD,0.7,0.142857,MU,2026-06-12,CALL
MU260612C00122500,2026-05-29 20:00:00+00:00,122.5,0.42,0.41,0.43,-0.01363,-3.143233,638.0,454.0,0.41432725634417156,False,REGULAR,USD,0.42,0.047619,MU,2026-06-12,CALL
MU260619C00100000,2026-05-29 20:00:00+00:00,100.0,11.4,10.97,11.53,0.302078,2.721933,483.0,484.0,0.4312227590030765,True,REGULAR,USD,11.25,0.049778,MU,2026-06-19,CALL
MU260619C00102500,2026-05-29 20:00:00+00:00,102.5,9.450000000000001,9.07,9.53,0.552277,6.206948,153.0,88.0,0.4292473499958468,True,REGULAR,USD,9.3,0.049462,MU,2026-06-19,CALL
MU260619C00105000,2026-05-29 20:00:00+00:00,105.0,7.3500000000000005,7.31,7.69,-0.304134,-3.973461,216.0,460.0,0.4273195458695219,True,REGULAR,USD,7.5,0.050667,MU,2026-06-19,CALL
MU260619C00107500,2026-05-29 20:00:00+00:00,107.5,5.9,5.8,6.1,0.297531,5.310712,856.0,1194.0,0.42543710607670643,True,REGULAR,USD,5.95,0.05042,MU,2026-06-19,CALL
MU260619C00110000,2026-05-29 20:00:00+00:00,110.0,4.55,4.49,4.72,0.17694,4.046137,1340.0,3518.0,0.4235979446187305,False,REGULAR,USD,4.605,0.049946,MU,2026-06-19,CALL
MU260619C00112500,2026-05-29 20:00:00+00:00,112.5,3.45,3.36,3.54,-0.168254,-4.650143,17.0,7137.0,0.42180011615056584,False,REGULAR,USD,3.45,0.052174,MU,2026-06-19,CALL
MU260619C00115000,2026-05-29 20:00:00+00:00,115.0,2.5,2.49,2.61,0.12171,5.117542,45.0,3648.0,0.4200418036130638,False,REGULAR,USD,2.55,0.047059,MU,2026-06-19,CALL
MU260619C00117500,2026-05-29 20:00:00+00:00,117.5,1.8,1.75,1.85,-0.016645,-0.916249,282.0,1571.0,0.41832130719538674,False,REGULAR,USD,1.8,0.055556,MU,2026-06-19,CALL
MU260619C00120000,2026-05-29 20:00:00+00:00,120.0,1.25,1.2,1.3,0.006396,0.514312,36.0,1210.0,0.41663703445956013,False,REGULAR,USD,1.25,0.08,MU,2026-06-19,CALL
MU260619C00122500,2026-05-29 20:00:00+00:00,122.5,0.8500000000000001,0.8,0.9,-0.046202,-5.155311,109.0,2931.0,0.4149874914833413,False,REGULAR,USD,0.85,0.117647,MU,2026-06-19,CALL
MU260619C00125000,2026-05-29 20:00:00+00:00,125.0,0.55,0.5,0.6,-0.031162,-5.362016,10944.0,248.0,0.41337127489793973,False,REGULAR,USD,0.55,0.181818,MU,2026-06-19,CALL
MU260619C00127500,2026-05-29 20:00:00+00:00,127.5,0.37,0.36,0.38,0.008814,2.440294,609.0,2103.0,0.41178706471424537,False,REGULAR,USD,0.37,0.054054,MU,2026-06-19,CALL
MU260619C00130000,2026-05-29 20:00:00+00:00,130.0,0.23,0.22,0.24,0.002126,0.932972,2286.0,5121.0,0.4102336178456772,False,REGULAR,USD,0.23,0.086957,MU,2026-06-19,CALL
MU260619C00132500,2026-05-29 20:00:00+00:00,132.5,0.14,0.13,0.15,-0.004195,-2.909255,44.0,4376.0,0.40870976224802164,False,REGULAR,USD,0.14,0.142857,MU,2026-06-19,CALL
MU260619C00135000,2026-05-29 20:00:00+00:00,135.0,0.08,0.07,0.09,-0.003555,-4.254683,18.0,15597.0,0.4072143916070495,False,REGULAR,USD,0.08,0.25,MU,2026-06-19,CALL
MU260626C00100000,2026-05-29 20:00:00+00:00,100.0,11.65,11.51,12.1,0.619406,5.615346,1439.0,438.0,0.43177936297265285,True,REGULAR,USD,11.805,0.049979,MU,2026-06-26,CALL
MU260626C00102500,2026-05-29 20:00:00+00:00,102.5,9.850000000000001,9.65,10.15,-0.094297,-0.948252,94.0,6365.0,0.42980395396542315,True,REGULAR,USD,9.9,0.050505,MU,2026-06-26,CALL
MU260626C00105000,2026-05-29 20:00:00+00:00,105.0,8.05,8.0,8.41,0.330218,4.277556,181.0,380.0,0.4278761498390983,True,REGULAR,USD,8.205,0.04997,MU,2026-06-26,CALL
MU260626C00107500,2026-05-29 20:00:00+00:00,107.5,6.550000000000001,6.48,6.82,-0.150645,-2.248216,16642.0,572.0,0.4259937100462828,True,REGULAR,USD,6.65,0.051128,MU,2026-06-26,CALL
MU260626C00110000,2026-05-29 20:00:00+00:00,110.0,5.3500000000000005,5.22,5.48,-0.159896,-2.901979,708.0,6768.0,0.42415454858830687,False,REGULAR,USD,5.35,0.048598,MU,2026-06-26,CALL
MU260626C00112500,2026-05-29 20:00:00+00:00,112.5,4.1000000000000005,4.09,4.31,-0.146883,-3.458607,104.0,271.0,0.4223567201201422,False,REGULAR,USD,4.2,0.052381,MU,2026-06-26,CALL
MU260626C00115000,2026-05-29 20:00:00+00:00,115.0,3.2,3.17,3.33,0.011856,0.371878,18.0,214.0,0.42059840758264017,False,REGULAR,USD,3.25,0.049231,MU,2026-06-26,CALL
MU260626C00117500,2026-05-29 20:00:00+00:00,117.5,2.45,2.39,2.51,0.007898,0.32341,166.0,870.0,0.4188779111649631,False,REGULAR,USD,2.45,0.04898,MU,2026-06-26,CALL
MU260626C00120000,2026-05-29 20:00:00+00:00,120.0,1.75,1.75,1.85,-0.048955,-2.721302,45.0,111.0,0.4171936384291365,False,REGULAR,USD,1.8,0.055556,MU,2026-06-26,CALL
MU260626C00122500,2026-05-29 20:00:00+00:00,122.5,1.35,1.3,1.4,-0.010304,-0.757478,3119.0,296.0,0.41554409545291765,False,REGULAR,USD,1.35,0.074074,MU,2026-06-26,CALL
MU260626C00125000,2026-05-29 20:00:00+00:00,125.0,0.9500000000000001,0.9,1.0,-0.016067,-1.663135,62.0,438.0,0.4139278788675161,False,REGULAR,USD,0.95,0.105263,MU,2026-06-26,CALL
MU260626C00127500,2026-05-29 20:00:00+00:00,127.5,0.65,0.6,0.7,-0.028684,-4.226415,265.0,1314.0,0.4123436686838217,False,REGULAR,USD,0.65,0.153846,MU,2026-06-26,CALL
MU260626C00130000,2026-05-29 20:00:00+00:00,130.0,0.45,0.45,0.47,-0.013118,-2.832539,1460.0,153.0,0.41079022181525354,False,REGULAR,USD,0.46,0.043478,MU,2026-06-26,CALL
MU260626C00132500,2026-05-29 20:00:00+00:00,132.5,0.31,0.3,0.32,0.011163,3.735481,87.0,110.0,0.409266366217598,False,REGULAR,USD,0.31,0.064516,MU,2026-06-26,CALL
MU260626C00135000,2026-05-29 20:00:00+00:00,135.0,0.2,0.19,0.21,-0.010038,-4.779135,101.0,1462.0,0.4077709955766258,False,REGULAR,USD,0.2,0.1,MU,2026-06-26,CALL
MU260703C00100000,2026-05-29 20:00:00+00:00,100.0,12.350000000000001,11.99,12.61,0.106929,0.873384,99.0,3144.0,0.43226974091398596,True,REGULAR,USD,12.3,0.050407,MU,2026-07-03,CALL
MU260703C00102500,2026-05-29 20:00:00+00:00,102.5,10.65,10.19,10.71,0.184716,1.765036,138.0,100.0,0.43029433190675626,True,REGULAR,USD,10.45,0.049761,MU,2026-07-03,CALL
MU260703C00105000,2026-05-29 20:00:00+00:00,105.0,8.75,8.58,9.02,0.103081,1.192112,197.0,4425.0,0.4283665277804314,True,REGULAR,USD,8.8,0.05,MU,2026-07-03,CALL
MU260703C00107500,2026-05-29 20:00:00+00:00,107.5,7.3500000000000005,7.12,7.48,-0.144109,-1.922964,111.0,1319.0,0.4264840879876159,True,REGULAR,USD,7.3,0.049315,MU,2026-07-03,CALL
MU260703C00110000,2026-05-29 20:00:00+00:00,110.0,5.9,5.85,6.15,-0.075492,-1.26336,3130.0,1553.0,0.42464492652964,False,REGULAR,USD,6.0,0.05,MU,2026-07-03,CALL
MU260703C00112500,2026-05-29 20:00:00+00:00,112.5,4.800000000000001,4.73,4.97,0.143368,3.078792,1531.0,240.0,0.4228470980614753,False,REGULAR,USD,4.85,0.049485,MU,2026-07-03,CALL
MU260703C00115000,2026-05-29 20:00:00+00:00,115.0,3.95,3.75,3.95,0.205428,5.486021,955.0,576.0,0.4210887855239733,False,REGULAR,USD,3.85,0.051948,MU,2026-07-03,CALL
MU260703C00117500,2026-05-29 20:00:00+00:00,117.5,3.0500000000000003,2.97,3.13,-0.130049,-4.089528,28.0,6335.0,0.4193682891062962,False,REGULAR,USD,3.05,0.052459,MU,2026-07-03,CALL
MU260703C00120000,2026-05-29 20:00:00+00:00,120.0,2.35,2.29,2.41,0.050709,2.205419,45.0,4411.0,0.4176840163704696,False,REGULAR,USD,2.35,0.051064,MU,2026-07-03,CALL
MU260703C00122500,2026-05-29 20:00:00+00:00,122.5,1.85,1.75,1.85,0.062279,3.483709,107.0,2323.0,0.41603447339425076,False,REGULAR,USD,1.8,0.055556,MU,2026-07-03,CALL
MU260703C00125000,2026-05-29 20:00:00+00:00,125.0,1.35,1.3,1.4,0.056934,4.403024,525.0,342.0,0.4144182568088492,False,REGULAR,USD,1.35,0.074074,MU,2026-07-03,CALL
MU260703C00127500,2026-05-29 20:00:00+00:00,127.5,1.0,0.95,1.05,0.021496,2.196823,281.0,1343.0,0.4128340466251548,False,REGULAR,USD,1.0,0.1,MU,2026-07-03,CALL
MU260703C00130000,2026-05-29 20:00:00+00:00,130.0,0.7000000000000001,0.65,0.75,-0.025231,-3.479029,24.0,20404.0,0.41128059975658665,False,REGULAR,USD,0.7,0.142857,MU,2026-07-03,CALL
MU260703C00132500,2026-05-29 20:00:00+00:00,132.5,0.5,0.45,0.55,0.008777,1.786765,184.0,168.0,0.4097567441589311,False,REGULAR,USD,0.5,0.2,MU,2026-07-03,CALL
MU260703C00135000,2026-05-29 20:00:00+00:00,135.0,0.36,0.36,0.38,-0.002222,-0.613436,684.0,463.0,0.40826137351795894,False,REGULAR,USD,0.37,0.054054,MU,2026-07-03,CALL
MU260717C00092500,2026-05-29 20:00:00+00:00,92.5,19.450000000000003,18.67,19.63,-1.116238,-5.427526,3369.0,2869.0,0.4393576888891202,True,REGULAR,USD,19.15,0.050131,MU,2026-07-17,CALL
MU260717C00095000,2026-05-29 20:00:00+00:00,95.0,17.3,16.62,17.48,-0.905256,-4.972498,216.0,407.0,0.43722422912254727,True,REGULAR,USD,17.05,0.05044,MU,2026-07-17,CALL
MU260717C00097500,2026-05-29 20:00:00+00:00,97.5,15.350000000000001,14.72,15.48,-0.114833,-0.742543,1369.0,4605.0,0.43514619021028644,True,REGULAR,USD,15.1,0.050331,MU,2026-07-17,CALL
MU260717C00100000,2026-05-29 20:00:00+00:00,100.0,13.25,12.87,13.53,0.649819,5.15722,51.0,41156.0,0.4331207655715432,True,REGULAR,USD,13.2,0.05,MU,2026-07-17,CALL
MU260717C00102500,2026-05-29 20:00:00+00:00,102.5,11.3,11.21,11.79,0.273906,2.484162,33.0,915.0,0.4311453565643135,True,REGULAR,USD,11.5,0.050435,MU,2026-07-17,CALL
MU260717C00105000,2026-05-29 20:00:00+00:00,105.0,9.8,9.65,10.15,0.511359,5.505208,32.0,1970.0,0.42921755243798865,True,REGULAR,USD,9.9,0.050505,MU,2026-07-17,CALL
MU260717C00107500,2026-05-29 20:00:00+00:00,107.5,8.35,8.24,8.66,0.295568,3.669632,321.0,349.0,0.42733511264517315,True,REGULAR,USD,8.45,0.049704,MU,2026-07-17,CALL
MU260717C00110000,2026-05-29 20:00:00+00:00,110.0,7.2,6.97,7.33,0.01752,0.243927,1161.0,719.0,0.42549595118719724,False,REGULAR,USD,7.15,0.05035,MU,2026-07-17,CALL
MU260717C00112500,2026-05-29 20:00:00+00:00,112.5,6.0,5.85,6.15,-0.040392,-0.668698,1087.0,4353.0,0.42369812271903257,False,REGULAR,USD,6.0,0.05,MU,2026-07-17,CALL
MU260717C00115000,2026-05-29 20:00:00+00:00,115.0,4.9,4.83,5.07,-0.085782,-1.720533,1355.0,16.0,0.42193981018153054,False,REGULAR,USD,4.95,0.048485,MU,2026-07-17,CALL
MU260717C00117500,2026-05-29 20:00:00+00:00,117.5,4.15,4.0,4.2,0.155391,3.890018,9.0,435.0,0.42021931376385346,False,REGULAR,USD,4.1,0.04878,MU,2026-07-17,CALL
MU260717C00120000,2026-05-29 20:00:00+00:00,120.0,3.35,3.22,3.38,0.015007,0.449986,578.0,8522.0,0.41853504102802686,False,REGULAR,USD,3.3,0.048485,MU,2026-07-17,CALL
MU260717C00122500,2026-05-29 20:00:00+00:00,122.5,2.6500000000000004,2.58,2.72,-0.05888,-2.173592,881.0,451.0,0.416885498051808,False,REGULAR,USD,2.65,0.05283,MU,2026-07-17,CALL
MU260717C00125000,2026-05-29 20:00:00+00:00,125.0,2.2,2.1,2.2,0.038778,1.794263,750.0,102603.0,0.41526928146640646,False,REGULAR,USD,2.15,0.046512,MU,2026-07-17,CALL
MU260717C00127500,2026-05-29 20:00:00+00:00,127.5,1.7000000000000002,1.65,1.75,0.094018,5.854237,382.0,76.0,0.4136850712827121,False,REGULAR,USD,1.7,0.058824,MU,2026-07-17,CALL
MU260717C00130000,2026-05-29 20:00:00+00:00,130.0,1.3,1.25,1.35,-0.024019,-1.814098,1806.0,513.0,0.4121316244141439,False,REGULAR,USD,1.3,0.076923,MU,2026-07-17,CALL
MU260717C00132500,2026-05-29 20:00:00+00:00,132.5,1.0,0.95,1.05,-0.026724,-2.602842,949.0,773.0,0.41060776881648836,False,REGULAR,USD,1.0,0.1,MU,2026-07-17,CALL
MU260717C00135000,2026-05-29 20:00:00+00:00,135.0,0.8,0.75,0.85,0.02905,3.768078,994.0,66.0,0.4091123981755162,False,REGULAR,USD,0.8,0.125,MU,2026-07-17,CALL
MU260717C00137500,2026-05-29 20:00:00+00:00,137.5,0.6000000000000001,0.55,0.65,-0.009156,-1.503063,232.0,792.0,0.4076444670820605,False,REGULAR,USD,0.6,0.166667,MU,2026-07-17,CALL
MU260717C00140000,2026-05-29 20:00:00+00:00,140.0,0.45,0.44,0.46,0.021562,5.0327,120.0,2691.0,0.4062029866418462,False,REGULAR,USD,0.45,0.044444,MU,2026-07-17,CALL
MU260717C00142500,2026-05-29 20:00:00+00:00,142.5,0.33,0.32,0.34,-0.006005,-1.787176,431.0,5325.0,0.40478702047389414,False,REGULAR,USD,0.33,0.060606,MU,2026-07-17,CALL
MU260717C00145000,2026-05-29 20:00:00+00:00,145.0,0.25,0.24,0.26,-0.010939,-4.192168,166.0,3646.0,0.40339568105694457,False,REGULAR,USD,0.25,0.08,MU,2026-07-17,CALL
MU260717C00147500,2026-05-29 20:00:00+00:00,147.5,0.18,0.17,0.19,0.003506,1.98647,407.0,2821.0,0.40202812638820057,False,REGULAR,USD,0.18,0.111111,MU,2026-07-17,CALL
MU260821C00092500,2026-05-29 20:00:00+00:00,92.5,20.900000000000002,20.18,21.22,0.524284,2.573083,25.0,410.0,0.441057626939384,True,REGULAR,USD,20.7,0.050242,MU,2026-08-21,CALL
MU260821C00095000,2026-05-29 20:00:00+00:00,95.0,19.05,18.33,19.27,0.095728,0.505047,1769.0,95.0,0.4389241671728111,True,REGULAR,USD,18.8,0.05,MU,2026-08-21,CALL
MU260821C00097500,2026-05-29 20:00:00+00:00,97.5,16.95,16.57,17.43,-0.203101,-1.184048,505.0,238.0,0.43684612826055025,True,REGULAR,USD,17.0,0.050588,MU,2026-08-21,CALL
MU260821C00100000,2026-05-29 20:00:00+00:00,100.0,15.600000000000001,14.92,15.68,0.161593,1.046695,54.0,99.0,0.434820703621807,True,REGULAR,USD,15.3,0.049673,MU,2026-08-21,CALL
MU260821C00102500,2026-05-29 20:00:00+00:00,102.5,13.75,13.31,13.99,0.707597,5.425358,231.0,3589.0,0.4328452946145773,True,REGULAR,USD,13.65,0.049817,MU,2026-08-21,CALL
MU260821C00105000,2026-05-29 20:00:00+00:00,105.0,12.0,11.9,12.51,0.439209,3.799126,408.0,731.0,0.43091749048825245,True,REGULAR,USD,12.205,0.04998,MU,2026-08-21,CALL
MU260821C00107500,2026-05-29 20:00:00+00:00,107.5,10.8,10.53,11.07,0.139264,1.306326,122.0,5838.0,0.42903505069543696,True,REGULAR,USD,10.8,0.05,MU,2026-08-21,CALL
MU260821C00110000,2026-05-29 20:00:00+00:00,110.0,9.55,9.26,9.74,0.307314,3.324943,16.0,111.0,0.42719588923746105,False,REGULAR,USD,9.5,0.050526,MU,2026-08-21,CALL
MU260821C00112500,2026-05-29 20:00:00+00:00,112.5,8.25,8.14,8.56,0.328088,4.141525,1466.0,8771.0,0.42539806076929637,False,REGULAR,USD,8.35,0.050299,MU,2026-08-21,CALL
MU260821C00115000,2026-05-29 20:00:00+00:00,115.0,7.4,7.12,7.48,-0.370247,-4.764932,138.0,2918.0,0.42363974823179434,False,REGULAR,USD,7.3,0.049315,MU,2026-08-21,CALL
MU260821C00117500,2026-05-29 20:00:00+00:00,117.5,6.25,6.14,6.46,-0.196279,-3.044842,573.0,2808.0,0.42191925181411727,False,REGULAR,USD,6.3,0.050794,MU,2026-08-21,CALL
MU260821C00120000,2026-05-29 20:00:00+00:00,120.0,5.5,5.31,5.59,0.005837,0.10624,408.0,238.0,0.42023497907829066,False,REGULAR,USD,5.45,0.051376,MU,2026-08-21,CALL
MU260821C00122500,2026-05-29 20:00:00+00:00,122.5,4.6000000000000005,4.58,4.82,0.037914,0.831067,907.0,699.0,0.41858543610207183,False,REGULAR,USD,4.7,0.051064,MU,2026-08-21,CALL
MU260821C00125000,2026-05-29 20:00:00+00:00,125.0,4.05,3.9,4.1,-0.068812,-1.670676,170.0,825.0,0.41696921951667026,False,REGULAR,USD,4.0,0.05,MU,2026-08-21,CALL
MU260821C00127500,2026-05-29 20:00:00+00:00,127.5,3.4000000000000004,3.32,3.49,-0.097907,-2.799017,156.0,5336.0,0.4153850093329759,False,REGULAR,USD,3.405,0.049927,MU,2026-08-21,CALL
MU260821C00130000,2026-05-29 20:00:00+00:00,130.0,2.9000000000000004,2.83,2.97,0.133269,4.81684,385.0,3253.0,0.4138315624644077,False,REGULAR,USD,2.9,0.048276,MU,2026-08-21,CALL
MU260821C00132500,2026-05-29 20:00:00+00:00,132.5,2.4000000000000004,2.39,2.51,0.020665,0.86852,430.0,1500.0,0.41230770686675217,False,REGULAR,USD,2.45,0.04898,MU,2026-08-21,CALL
MU260821C00135000,2026-05-29 20:00:00+00:00,135.0,2.1,2.0,2.1,0.119564,6.037256,231.0,54.0,0.41081233622578,False,REGULAR,USD,2.05,0.04878,MU,2026-08-21,CALL
MU260821C00137500,2026-05-29 20:00:00+00:00,137.5,1.7000000000000002,1.65,1.75,0.054347,3.302458,521.0,2202.0,0.4093444051323243,False,REGULAR,USD,1.7,0.058824,MU,2026-08-21,CALL
MU260821C00140000,2026-05-29 20:00:00+00:00,140.0,1.4000000000000001,1.35,1.45,0.041531,3.057192,29.0,10365.0,0.40790292469211,False,REGULAR,USD,1.4,0.071429,MU,2026-08-21,CALL
MU260821C00142500,2026-05-29 20:00:00+00:00,142.5,1.1500000000000001,1.1,1.2,-0.02095,-1.789146,1989.0,3014.0,0.40648695852415795,False,REGULAR,USD,1.15,0.086957,MU,2026-08-21,CALL
MU260821C00145000,2026-05-29 20:00:00+00:00,145.0,0.9500000000000001,0.9,1.0,-0.016237,-1.680437,34.0,73.0,0.40509561910720837,False,REGULAR,USD,0.95,0.105263,MU,2026-08-21,CALL
MU260821C00147500,2026-05-29 20:00:00+00:00,147.5,0.8,0.75,0.85,0.01217,1.54475,70.0,176.0,0.4037280644384644,False,REGULAR,USD,0.8,0.125,MU,2026-08-21,CALL
MU260918C00092500,2026-05-29 20:00:00+00:00,92.5,21.650000000000002,21.35,22.45,1.032054,5.00561,35.0,76.0,0.4421708348785367,True,REGULAR,USD,21.9,0.050228,MU,2026-09-18,CALL
MU260918C00095000,2026-05-29 20:00:00+00:00,95.0,20.1,19.6,20.6,-0.495122,-2.404074,4761.0,577.0,0.4400373751119638,True,REGULAR,USD,20.1,0.049751,MU,2026-09-18,CALL
MU260918C00097500,2026-05-29 20:00:00+00:00,97.5,18.3,17.89,18.81,0.447394,2.506043,231.0,21523.0,0.43795933619970295,True,REGULAR,USD,18.35,0.050136,MU,2026-09-18,CALL
MU260918C00100000,2026-05-29 20:00:00+00:00,100.0,17.0,16.28,17.12,-0.298278,-1.724322,316.0,268.0,0.43593391156095973,True,REGULAR,USD,16.7,0.050299,MU,2026-09-18,CALL
MU260918C00102500,2026-05-29 20:00:00+00:00,102.5,14.950000000000001,14.77,15.53,-0.051672,-0.344442,467.0,718.0,0.43395850255373003,True,REGULAR,USD,15.15,0.050165,MU,2026-09-18,CALL
MU260918C00105000,2026-05-29 20:00:00+00:00,105.0,13.75,13.36,14.04,-0.040902,-0.296587,6.0,2407.0,0.43203069842740516,True,REGULAR,USD,13.7,0.049635,MU,2026-09-18,CALL
MU260918C00107500,2026-05-29 20:00:00+00:00,107.5,12.350000000000001,12.04,12.66,0.608917,5.186208,563.0,4030.0,0.43014825863458966,True,REGULAR,USD,12.35,0.050202,MU,2026-09-18,CALL
MU260918C00110000,2026-05-29 20:00:00+00:00,110.0,11.0,10.82,11.38,0.120661,1.109084,3448.0,784.0,0.42830909717661375,False,REGULAR,USD,11.1,0.05045,MU,2026-09-18,CALL
MU260918C00112500,2026-05-29 20:00:00+00:00,112.5,9.8,9.65,10.15,-0.436463,-4.263807,1455.0,1035.0,0.4265112687084491,False,REGULAR,USD,9.9,0.050505,MU,2026-09-18,CALL
MU260918C00115000,2026-05-29 20:00:00+00:00,115.0,8.75,8.63,9.07,0.451876,5.44552,1138.0,4604.0,0.42475295617094705,False,REGULAR,USD,8.85,0.049718,MU,2026-09-18,CALL
MU260918C00117500,2026-05-29 20:00:00+00:00,117.5,7.75,7.65,8.05,-0.332248,-4.110836,1750.0,65.0,0.42303245975327,False,REGULAR,USD,7.85,0.050955,MU,2026-09-18,CALL
MU260918C00120000,2026-05-29 20:00:00+00:00,120.0,6.800000000000001,6.78,7.12,0.2657,4.066235,550.0,5167.0,0.42134818701744337,False,REGULAR,USD,6.95,0.048921,MU,2026-09-18,CALL
MU260918C00122500,2026-05-29 20:00:00+00:00,122.5,6.0,5.95,6.25,0.057427,0.966366,127.0,2161.0,0.41969864404122453,False,REGULAR,USD,6.1,0.04918,MU,2026-09-18,CALL
MU260918C00125000,2026-05-29 20:00:00+00:00,125.0,5.3500000000000005,5.27,5.54,-0.302625,-5.353707,231.0,3224.0,0.41808242745582297,False,REGULAR,USD,5.405,0.049954,MU,2026-09-18,CALL
MU260918C00127500,2026-05-29 20:00:00+00:00,127.5,4.75,4.58,4.82,-0.104646,-2.155585,2060.0,9098.0,0.4164982172721286,False,REGULAR,USD,4.7,0.051064,MU,2026-09-18,CALL
MU260918C00130000,2026-05-29 20:00:00+00:00,130.0,4.05,4.0,4.2,-0.130986,-3.132897,338.0,547.0,0.4149447704035604,False,REGULAR,USD,4.1,0.04878,MU,2026-09-18,CALL
MU260918C00132500,2026-05-29 20:00:00+00:00,132.5,3.5,3.46,3.64,0.17584,5.289757,112.0,432.0,0.41342091480590487,False,REGULAR,USD,3.55,0.050704,MU,2026-09-18,CALL
MU260918C00135000,2026-05-29 20:00:00+00:00,135.0,3.1500000000000004,3.02,3.18,0.005169,0.164365,11902.0,1351.0,0.4119255441649327,False,REGULAR,USD,3.1,0.051613,MU,2026-09-18,CALL
MU260918C00137500,2026-05-29 20:00:00+00:00,137.5,2.7,2.58,2.72,0.142679,5.579237,1343.0,971.0,0.410457613071477,False,REGULAR,USD,2.65,0.05283,MU,2026-09-18,CALL
MU260918C00140000,2026-05-29 20:00:00+00:00,140.0,2.25,2.24,2.36,-0.051916,-2.255339,350.0,1453.0,0.4090161326312627,False,REGULAR,USD,2.3,0.052174,MU,2026-09-18,CALL
MU260918C00142500,2026-05-29 20:00:00+00:00,142.5,1.9500000000000002,1.9,2.0,-0.06639,-3.292518,96.0,4378.0,0.40760016646331065,False,REGULAR,USD,1.95,0.051282,MU,2026-09-18,CALL
MU260918C00145000,2026-05-29 20:00:00+00:00,145.0,1.75,1.65,1.75,0.037142,2.168423,13737.0,6221.0,0.4062088270463611,False,REGULAR,USD,1.7,0.058824,MU,2026-09-18,CALL
MU260918C00147500,2026-05-29 20:00:00+00:00,147.5,1.4500000000000002,1.4,1.5,-0.067183,-4.428141,35.0,2251.0,0.4048412723776171,False,REGULAR,USD,1.45,0.068966,MU,2026-09-18,CALL
