contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,spread_pct,ativo,expiration,type
AMZN260605C00220000,2026-05-29 20:00:00+00:00,220.0,0.02,0.01,0.03,-1.8e-05,-0.089919,708.0,235.0,0.2744524599098075,False,REGULAR,USD,0.02,1.0,AMZN,2026-06-05,CALL
AMZN260612C00190000,2026-05-29 20:00:00+00:00,190.0,11.350000000000001,11.07,11.63,-0.551775,-4.636073,13.0,171.0,0.28704117303056487,True,REGULAR,USD,11.35,0.049339,AMZN,2026-06-12,CALL
AMZN260612C00192500,2026-05-29 20:00:00+00:00,192.5,9.4,9.12,9.58,0.356132,3.937828,74.0,3545.0,0.28599540650517663,True,REGULAR,USD,9.35,0.049198,AMZN,2026-06-12,CALL
AMZN260612C00195000,2026-05-29 20:00:00+00:00,195.0,7.4,7.36,7.74,-0.228357,-2.993528,129.0,12349.0,0.284963134118304,True,REGULAR,USD,7.55,0.050331,AMZN,2026-06-12,CALL
AMZN260612C00197500,2026-05-29 20:00:00+00:00,197.5,6.0,5.8,6.1,-0.06225,-1.026846,51.0,2726.0,0.28394401205610964,True,REGULAR,USD,5.95,0.05042,AMZN,2026-06-12,CALL
AMZN260612C00200000,2026-05-29 20:00:00+00:00,200.0,4.65,4.49,4.72,0.206493,4.647073,311.0,700.0,0.2829377094795608,False,REGULAR,USD,4.605,0.049946,AMZN,2026-06-12,CALL
AMZN260612C00202500,2026-05-29 20:00:00+00:00,202.5,3.4000000000000004,3.36,3.54,0.107099,3.252421,101.0,124.0,0.28194390787967627,False,REGULAR,USD,3.45,0.052174,AMZN,2026-06-12,CALL
AMZN260612C00205000,2026-05-29 20:00:00+00:00,205.0,2.5,2.44,2.56,-0.136437,-5.175053,614.0,522.0,0.2809623004723311,False,REGULAR,USD,2.5,0.048,AMZN,2026-06-12,CALL
AMZN260612C00207500,2026-05-29 20:00:00+00:00,207.5,1.75,1.7,1.8,0.086936,5.22746,95.0,2356.0,0.2799925916297435,False,REGULAR,USD,1.75,0.057143,AMZN,2026-06-12,CALL
AMZN260612C00210000,2026-05-29 20:00:00+00:00,210.0,1.2000000000000002,1.15,1.25,0.007646,0.641253,505.0,397.0,0.27903449634600624,False,REGULAR,USD,1.2,0.083333,AMZN,2026-06-12,CALL
AMZN260612C00212500,2026-05-29 20:00:00+00:00,212.5,0.8,0.75,0.85,-0.025251,-3.059796,42.0,364.0,0.27808773973424605,False,REGULAR,USD,0.8,0.125,AMZN,2026-06-12,CALL
AMZN260612C00215000,2026-05-29 20:00:00+00:00,215.0,0.5,0.45,0.55,0.001131,0.226713,754.0,1544.0,0.27715205655319075,False,REGULAR,USD,0.5,0.2,AMZN,2026-06-12,CALL
AMZN260612C00217500,2026-05-29 20:00:00+00:00,217.5,0.32,0.31,0.33,-0.003413,-1.055307,767.0,20992.0,0.27622719076110464,False,REGULAR,USD,0.32,0.0625,AMZN,2026-06-12,CALL
AMZN260612C00220000,2026-05-29 20:00:00+00:00,220.0,0.19,0.18,0.2,-0.009586,-4.802942,1437.0,268.0,0.27531289509521484,False,REGULAR,USD,0.19,0.105263,AMZN,2026-06-12,CALL
AMZN260612C00222500,2026-05-29 20:00:00+00:00,222.5,0.11,0.1,0.12,0.00342,3.208857,84.0,537.0,0.27440893067490013,False,REGULAR,USD,0.11,0.181818,AMZN,2026-06-12,CALL
AMZN260612C00225000,2026-05-29 20:00:00+00:00,225.0,0.06,0.05,0.07,-0.003558,-5.598036,465.0,1963.0,0.27351506662705016,False,REGULAR,USD,0.06,0.333333,AMZN,2026-06-12,CALL
AMZN260619C00180000,2026-05-29 20:00:00+00:00,180.0,20.450000000000003,20.28,21.32,0.461165,2.307113,454.0,3549.0,0.29202678587135666,True,REGULAR,USD,20.8,0.05,AMZN,2026-06-19,CALL
AMZN260619C00182500,2026-05-29 20:00:00+00:00,182.5,18.35,18.04,18.96,-0.312931,-1.676752,698.0,195.0,0.2909233201007698,True,REGULAR,USD,18.5,0.04973,AMZN,2026-06-19,CALL
AMZN260619C00185000,2026-05-29 20:00:00+00:00,185.0,16.5,15.89,16.71,0.910732,5.842045,626.0,5933.0,0.2898348679363075,True,REGULAR,USD,16.3,0.050307,AMZN,2026-06-19,CALL
AMZN260619C00187500,2026-05-29 20:00:00+00:00,187.5,14.100000000000001,13.8,14.5,-0.715674,-4.830519,140.0,1024.0,0.28876102630973627,True,REGULAR,USD,14.15,0.04947,AMZN,2026-06-19,CALL
AMZN260619C00190000,2026-05-29 20:00:00+00:00,190.0,12.200000000000001,11.85,12.45,-0.681939,-5.293761,576.0,5800.0,0.2877014081697346,True,REGULAR,USD,12.15,0.049383,AMZN,2026-06-19,CALL
AMZN260619C00192500,2026-05-29 20:00:00+00:00,192.5,10.25,10.04,10.56,-0.035537,-0.345505,181.0,5529.0,0.28665564164434637,True,REGULAR,USD,10.3,0.050485,AMZN,2026-06-19,CALL
AMZN260619C00195000,2026-05-29 20:00:00+00:00,195.0,8.55,8.38,8.81,0.104285,1.234768,747.0,185.0,0.2856233692574737,True,REGULAR,USD,8.595,0.050029,AMZN,2026-06-19,CALL
AMZN260619C00197500,2026-05-29 20:00:00+00:00,197.5,6.95,6.87,7.23,-0.013352,-0.191747,105.0,158.0,0.2846042471952794,True,REGULAR,USD,7.05,0.051064,AMZN,2026-06-19,CALL
AMZN260619C00200000,2026-05-29 20:00:00+00:00,200.0,5.65,5.56,5.84,0.081517,1.4639,33.0,178.0,0.28359794461873056,False,REGULAR,USD,5.7,0.049123,AMZN,2026-06-19,CALL
AMZN260619C00202500,2026-05-29 20:00:00+00:00,202.5,4.5,4.39,4.61,-0.196797,-4.190026,249.0,1263.0,0.282604143018846,False,REGULAR,USD,4.5,0.048889,AMZN,2026-06-19,CALL
AMZN260619C00205000,2026-05-29 20:00:00+00:00,205.0,3.45,3.41,3.59,0.017523,0.510506,323.0,152.0,0.28162253561150086,False,REGULAR,USD,3.5,0.051429,AMZN,2026-06-19,CALL
AMZN260619C00207500,2026-05-29 20:00:00+00:00,207.5,2.6500000000000004,2.58,2.72,-0.153862,-5.487503,218.0,2374.0,0.28065282676891323,False,REGULAR,USD,2.65,0.05283,AMZN,2026-06-19,CALL
AMZN260619C00210000,2026-05-29 20:00:00+00:00,210.0,2.0500000000000003,1.95,2.05,-0.087631,-4.099445,395.0,14570.0,0.279694731485176,False,REGULAR,USD,2.0,0.05,AMZN,2026-06-19,CALL
AMZN260619C00212500,2026-05-29 20:00:00+00:00,212.5,1.4500000000000002,1.4,1.5,0.072568,5.268354,29.0,382.0,0.2787479748734158,False,REGULAR,USD,1.45,0.068966,AMZN,2026-06-19,CALL
AMZN260619C00215000,2026-05-29 20:00:00+00:00,215.0,1.05,1.0,1.1,-0.005842,-0.553302,271.0,3563.0,0.2778122916923605,False,REGULAR,USD,1.05,0.095238,AMZN,2026-06-19,CALL
AMZN260619C00217500,2026-05-29 20:00:00+00:00,217.5,0.75,0.7,0.8,0.029746,4.129932,200.0,1614.0,0.2768874259002744,False,REGULAR,USD,0.75,0.133333,AMZN,2026-06-19,CALL
AMZN260619C00220000,2026-05-29 20:00:00+00:00,220.0,0.5,0.45,0.55,0.007548,1.532738,76.0,802.0,0.2759731302343846,False,REGULAR,USD,0.5,0.2,AMZN,2026-06-19,CALL
AMZN260619C00222500,2026-05-29 20:00:00+00:00,222.5,0.34,0.33,0.35,-0.000236,-0.069364,17.0,2232.0,0.27506916581406987,False,REGULAR,USD,0.34,0.058824,AMZN,2026-06-19,CALL
AMZN260619C00225000,2026-05-29 20:00:00+00:00,225.0,0.22,0.21,0.23,0.010768,5.14644,599.0,61.0,0.2741753017662199,False,REGULAR,USD,0.22,0.090909,AMZN,2026-06-19,CALL
AMZN260619C00227500,2026-05-29 20:00:00+00:00,227.5,0.14,0.13,0.15,-0.001104,-0.782402,35.0,69.0,0.2732913148712931,False,REGULAR,USD,0.14,0.142857,AMZN,2026-06-19,CALL
AMZN260619C00230000,2026-05-29 20:00:00+00:00,230.0,0.09,0.08,0.1,-0.003952,-4.206403,617.0,213.0,0.2724169892287179,False,REGULAR,USD,0.09,0.222222,AMZN,2026-06-19,CALL
AMZN260619C00232500,2026-05-29 20:00:00+00:00,232.5,0.06,0.05,0.07,0.002816,4.924454,57.0,567.0,0.2715521159403806,False,REGULAR,USD,0.06,0.333333,AMZN,2026-06-19,CALL
AMZN260619C00235000,2026-05-29 20:00:00+00:00,235.0,0.03,0.02,0.04,-0.00043,-1.413079,94.0,248.0,0.27069649281104075,False,REGULAR,USD,0.03,0.666667,AMZN,2026-06-19,CALL
AMZN260619C00237500,2026-05-29 20:00:00+00:00,237.5,0.02,0.01,0.03,0.000946,4.964837,206.0,2809.0,0.26984992406459785,False,REGULAR,USD,0.02,1.0,AMZN,2026-06-19,CALL
AMZN260619C00240000,2026-05-29 20:00:00+00:00,240.0,0.01,0.01,0.02,-8e-05,-0.793651,693.0,327.0,0.2690122200752142,False,REGULAR,USD,0.015,0.666667,AMZN,2026-06-19,CALL
AMZN260626C00180000,2026-05-29 20:00:00+00:00,180.0,21.05,20.72,21.78,-0.324255,-1.517035,79.0,107.0,0.292583389840933,True,REGULAR,USD,21.25,0.049882,AMZN,2026-06-26,CALL
AMZN260626C00182500,2026-05-29 20:00:00+00:00,182.5,18.7,18.57,19.53,-1.091647,-5.515696,791.0,42.0,0.2914799240703462,True,REGULAR,USD,19.05,0.050394,AMZN,2026-06-26,CALL
AMZN260626C00185000,2026-05-29 20:00:00+00:00,185.0,17.05,16.48,17.32,-0.172744,-1.002999,236.0,4357.0,0.2903914719058839,True,REGULAR,USD,16.9,0.049704,AMZN,2026-06-26,CALL
AMZN260626C00187500,2026-05-29 20:00:00+00:00,187.5,14.55,14.48,15.22,0.560407,4.005885,59.0,385.0,0.2893176302793126,True,REGULAR,USD,14.85,0.049832,AMZN,2026-06-26,CALL
AMZN260626C00190000,2026-05-29 20:00:00+00:00,190.0,13.05,12.63,13.27,0.062778,0.483383,405.0,85.0,0.28825801213931096,True,REGULAR,USD,12.95,0.049421,AMZN,2026-06-26,CALL
AMZN260626C00192500,2026-05-29 20:00:00+00:00,192.5,11.0,10.87,11.43,-0.067147,-0.606724,399.0,2391.0,0.2872122456139227,True,REGULAR,USD,11.15,0.050224,AMZN,2026-06-26,CALL
AMZN260626C00195000,2026-05-29 20:00:00+00:00,195.0,9.5,9.21,9.69,0.495503,5.502839,81.0,2399.0,0.2861799732270501,True,REGULAR,USD,9.45,0.050794,AMZN,2026-06-26,CALL
AMZN260626C00197500,2026-05-29 20:00:00+00:00,197.5,8.0,7.75,8.15,-0.296997,-3.579572,18.0,1572.0,0.28516085116485573,True,REGULAR,USD,7.95,0.050314,AMZN,2026-06-26,CALL
AMZN260626C00200000,2026-05-29 20:00:00+00:00,200.0,6.550000000000001,6.44,6.77,-0.342158,-4.964454,30.0,2026.0,0.2841545485883069,False,REGULAR,USD,6.605,0.049962,AMZN,2026-06-26,CALL
AMZN260626C00202500,2026-05-29 20:00:00+00:00,202.5,5.5,5.27,5.54,0.308687,5.946222,563.0,460.0,0.28316074698842236,False,REGULAR,USD,5.405,0.049954,AMZN,2026-06-26,CALL
AMZN260626C00205000,2026-05-29 20:00:00+00:00,205.0,4.4,4.29,4.51,-0.199215,-4.3315,48.0,174.0,0.2821791395810772,False,REGULAR,USD,4.4,0.05,AMZN,2026-06-26,CALL
AMZN260626C00207500,2026-05-29 20:00:00+00:00,207.5,3.45,3.41,3.59,-0.062297,-1.773683,2120.0,1190.0,0.2812094307384896,False,REGULAR,USD,3.5,0.051429,AMZN,2026-06-26,CALL
AMZN260626C00210000,2026-05-29 20:00:00+00:00,210.0,2.7,2.68,2.82,0.049257,1.858234,116.0,1095.0,0.28025133545475234,False,REGULAR,USD,2.75,0.050909,AMZN,2026-06-26,CALL
AMZN260626C00212500,2026-05-29 20:00:00+00:00,212.5,2.2,2.1,2.2,0.015362,0.703183,1384.0,1481.0,0.27930457884299215,False,REGULAR,USD,2.15,0.046512,AMZN,2026-06-26,CALL
AMZN260626C00215000,2026-05-29 20:00:00+00:00,215.0,1.6,1.55,1.65,-0.065396,-3.926754,195.0,1146.0,0.27836889566193684,False,REGULAR,USD,1.6,0.0625,AMZN,2026-06-26,CALL
AMZN260626C00217500,2026-05-29 20:00:00+00:00,217.5,1.2000000000000002,1.15,1.25,-0.027626,-2.25036,710.0,11267.0,0.27744402986985073,False,REGULAR,USD,1.2,0.083333,AMZN,2026-06-26,CALL
AMZN260626C00220000,2026-05-29 20:00:00+00:00,220.0,0.9,0.85,0.95,-0.034885,-3.731475,18.0,2483.0,0.27652973420396093,False,REGULAR,USD,0.9,0.111111,AMZN,2026-06-26,CALL
AMZN260626C00222500,2026-05-29 20:00:00+00:00,222.5,0.65,0.6,0.7,-0.0152,-2.285027,253.0,5555.0,0.2756257697836462,False,REGULAR,USD,0.65,0.153846,AMZN,2026-06-26,CALL
AMZN260626C00225000,2026-05-29 20:00:00+00:00,225.0,0.48,0.46,0.48,0.023041,5.042247,437.0,1110.0,0.27473190573579626,False,REGULAR,USD,0.47,0.042553,AMZN,2026-06-26,CALL
AMZN260626C00227500,2026-05-29 20:00:00+00:00,227.5,0.33,0.32,0.34,0.001674,0.509859,700.0,203.0,0.27384791884086945,False,REGULAR,USD,0.33,0.060606,AMZN,2026-06-26,CALL
AMZN260626C00230000,2026-05-29 20:00:00+00:00,230.0,0.23,0.22,0.24,0.010938,4.993107,1371.0,222.0,0.27297359319829423,False,REGULAR,USD,0.23,0.086957,AMZN,2026-06-26,CALL
AMZN260626C00232500,2026-05-29 20:00:00+00:00,232.5,0.16,0.15,0.17,-0.001223,-0.758577,247.0,11157.0,0.27210871990995694,False,REGULAR,USD,0.16,0.125,AMZN,2026-06-26,CALL
AMZN260626C00235000,2026-05-29 20:00:00+00:00,235.0,0.1,0.09,0.11,-0.001818,-1.785539,1846.0,211.0,0.2712530967806171,False,REGULAR,USD,0.1,0.2,AMZN,2026-06-26,CALL
AMZN260626C00237500,2026-05-29 20:00:00+00:00,237.5,0.07,0.06,0.08,0.002771,4.121733,2305.0,496.0,0.2704065280341742,False,REGULAR,USD,0.07,0.285714,AMZN,2026-06-26,CALL
AMZN260626C00240000,2026-05-29 20:00:00+00:00,240.0,0.04,0.03,0.05,0.0019,4.986877,183.0,458.0,0.26956882404479054,False,REGULAR,USD,0.04,0.5,AMZN,2026-06-26,CALL
AMZN260626C00242500,2026-05-29 20:00:00+00:00,242.5,0.03,0.02,0.04,-0.000722,-2.350107,854.0,3794.0,0.26873980108194684,False,REGULAR,USD,0.03,0.666667,AMZN,2026-06-26,CALL
AMZN260626C00245000,2026-05-29 20:00:00+00:00,245.0,0.02,0.01,0.03,7.3e-05,0.366337,844.0,466.0,0.26791928106857166,False,REGULAR,USD,0.02,1.0,AMZN,2026-06-26,CALL
AMZN260703C00180000,2026-05-29 20:00:00+00:00,180.0,21.8,21.16,22.24,0.386952,1.807085,689.0,8066.0,0.2930737677822661,True,REGULAR,USD,21.7,0.04977,AMZN,2026-07-03,CALL
AMZN260703C00182500,2026-05-29 20:00:00+00:00,182.5,19.900000000000002,19.06,20.04,0.920914,4.852257,4158.0,347.0,0.2919703020116793,True,REGULAR,USD,19.55,0.050128,AMZN,2026-07-03,CALL
AMZN260703C00185000,2026-05-29 20:00:00+00:00,185.0,17.650000000000002,17.06,17.94,0.692787,4.0855,52.0,646.0,0.290881849847217,True,REGULAR,USD,17.5,0.050286,AMZN,2026-07-03,CALL
AMZN260703C00187500,2026-05-29 20:00:00+00:00,187.5,15.75,15.11,15.89,0.072659,0.463465,36.0,2060.0,0.28980800822064573,True,REGULAR,USD,15.5,0.050323,AMZN,2026-07-03,CALL
AMZN260703C00190000,2026-05-29 20:00:00+00:00,190.0,13.4,13.31,13.99,-0.389334,-2.823443,18.0,879.0,0.28874839008064407,True,REGULAR,USD,13.65,0.049817,AMZN,2026-07-03,CALL
AMZN260703C00192500,2026-05-29 20:00:00+00:00,192.5,11.75,11.6,12.2,-0.308036,-2.554612,718.0,6163.0,0.28770262355525583,True,REGULAR,USD,11.9,0.05042,AMZN,2026-07-03,CALL
AMZN260703C00195000,2026-05-29 20:00:00+00:00,195.0,10.3,10.04,10.56,-0.301538,-2.844285,7.0,387.0,0.2866703511683832,True,REGULAR,USD,10.3,0.050485,AMZN,2026-07-03,CALL
AMZN260703C00197500,2026-05-29 20:00:00+00:00,197.5,8.700000000000001,8.58,9.02,0.48893,5.954522,165.0,4594.0,0.28565122910618884,True,REGULAR,USD,8.8,0.05,AMZN,2026-07-03,CALL
AMZN260703C00200000,2026-05-29 20:00:00+00:00,200.0,7.6000000000000005,7.26,7.64,-0.321183,-4.054735,194.0,10588.0,0.28464492652964,False,REGULAR,USD,7.45,0.051007,AMZN,2026-07-03,CALL
AMZN260703C00202500,2026-05-29 20:00:00+00:00,202.5,6.300000000000001,6.09,6.41,0.351964,5.917315,154.0,1827.0,0.28365112492975547,False,REGULAR,USD,6.25,0.0512,AMZN,2026-07-03,CALL
AMZN260703C00205000,2026-05-29 20:00:00+00:00,205.0,5.15,5.07,5.33,-0.146495,-2.765886,516.0,2434.0,0.2826695175224103,False,REGULAR,USD,5.2,0.05,AMZN,2026-07-03,CALL
AMZN260703C00207500,2026-05-29 20:00:00+00:00,207.5,4.3,4.14,4.36,-0.031922,-0.736902,4318.0,2334.0,0.2816998086798227,False,REGULAR,USD,4.25,0.051765,AMZN,2026-07-03,CALL
AMZN260703C00210000,2026-05-29 20:00:00+00:00,210.0,3.45,3.36,3.54,-0.124804,-3.491212,96.0,970.0,0.28074171339608545,False,REGULAR,USD,3.45,0.052174,AMZN,2026-07-03,CALL
AMZN260703C00212500,2026-05-29 20:00:00+00:00,212.5,2.8000000000000003,2.68,2.82,0.100285,3.714651,763.0,5878.0,0.27979495678432525,False,REGULAR,USD,2.75,0.050909,AMZN,2026-07-03,CALL
AMZN260703C00215000,2026-05-29 20:00:00+00:00,215.0,2.2,2.15,2.26,0.03508,1.620383,45.0,1569.0,0.27885927360326995,False,REGULAR,USD,2.205,0.049887,AMZN,2026-07-03,CALL
AMZN260703C00217500,2026-05-29 20:00:00+00:00,217.5,1.6500000000000001,1.65,1.75,-0.054923,-3.221436,1002.0,490.0,0.27793440781118384,False,REGULAR,USD,1.7,0.058824,AMZN,2026-07-03,CALL
AMZN260703C00220000,2026-05-29 20:00:00+00:00,220.0,1.35,1.3,1.4,-0.040548,-2.915973,183.0,108.0,0.27702011214529404,False,REGULAR,USD,1.35,0.074074,AMZN,2026-07-03,CALL
AMZN260703C00222500,2026-05-29 20:00:00+00:00,222.5,1.0,0.95,1.05,0.037394,3.884663,10.0,1003.0,0.27611614772497933,False,REGULAR,USD,1.0,0.1,AMZN,2026-07-03,CALL
AMZN260703C00225000,2026-05-29 20:00:00+00:00,225.0,0.75,0.7,0.8,-0.039417,-4.993179,410.0,2590.0,0.27522228367712936,False,REGULAR,USD,0.75,0.133333,AMZN,2026-07-03,CALL
AMZN260703C00227500,2026-05-29 20:00:00+00:00,227.5,0.55,0.5,0.6,-0.021333,-3.733899,248.0,3677.0,0.27433829678220256,False,REGULAR,USD,0.55,0.181818,AMZN,2026-07-03,CALL
AMZN260703C00230000,2026-05-29 20:00:00+00:00,230.0,0.41000000000000003,0.41,0.43,0.015006,3.799045,832.0,25.0,0.27346397113962734,False,REGULAR,USD,0.42,0.047619,AMZN,2026-07-03,CALL
AMZN260703C00232500,2026-05-29 20:00:00+00:00,232.5,0.31,0.3,0.32,0.005458,1.792199,1050.0,4546.0,0.27259909785129005,False,REGULAR,USD,0.31,0.064516,AMZN,2026-07-03,CALL
AMZN260703C00235000,2026-05-29 20:00:00+00:00,235.0,0.22,0.21,0.23,-0.007333,-3.225665,43.0,9107.0,0.2717434747219502,False,REGULAR,USD,0.22,0.090909,AMZN,2026-07-03,CALL
AMZN260703C00237500,2026-05-29 20:00:00+00:00,237.5,0.16,0.15,0.17,0.001841,1.164018,2593.0,443.0,0.2708969059755073,False,REGULAR,USD,0.16,0.125,AMZN,2026-07-03,CALL
AMZN260703C00240000,2026-05-29 20:00:00+00:00,240.0,0.11,0.1,0.12,-0.00274,-2.430371,43.0,640.0,0.27005920198612365,False,REGULAR,USD,0.11,0.181818,AMZN,2026-07-03,CALL
AMZN260703C00242500,2026-05-29 20:00:00+00:00,242.5,0.08,0.07,0.09,-0.003503,-4.195059,26.0,729.0,0.26923017902327995,False,REGULAR,USD,0.08,0.25,AMZN,2026-07-03,CALL
AMZN260703C00245000,2026-05-29 20:00:00+00:00,245.0,0.05,0.04,0.06,-0.00242,-4.616559,302.0,917.0,0.26840965900990477,False,REGULAR,USD,0.05,0.4,AMZN,2026-07-03,CALL
AMZN260717C00170000,2026-05-29 20:00:00+00:00,170.0,31.25,30.76,32.34,0.485887,1.579395,2048.0,20.0,0.2984974655470193,True,REGULAR,USD,31.55,0.050079,AMZN,2026-07-17,CALL
AMZN260717C00175000,2026-05-29 20:00:00+00:00,175.0,26.650000000000002,26.32,27.68,0.463861,1.771399,219.0,4693.0,0.2961784625971591,True,REGULAR,USD,27.0,0.05037,AMZN,2026-07-17,CALL
AMZN260717C00180000,2026-05-29 20:00:00+00:00,180.0,23.05,22.08,23.22,-0.217163,-0.933345,253.0,216.0,0.2939247924398234,True,REGULAR,USD,22.65,0.050331,AMZN,2026-07-17,CALL
AMZN260717C00185000,2026-05-29 20:00:00+00:00,185.0,18.900000000000002,18.18,19.12,1.027945,5.751689,156.0,849.0,0.29173287450477425,True,REGULAR,USD,18.65,0.050402,AMZN,2026-07-17,CALL
AMZN260717C00190000,2026-05-29 20:00:00+00:00,190.0,15.25,14.58,15.32,-0.703919,-4.412201,18.0,3720.0,0.28959941473820133,True,REGULAR,USD,14.95,0.049498,AMZN,2026-07-17,CALL
AMZN260717C00195000,2026-05-29 20:00:00+00:00,195.0,11.5,11.41,11.99,-0.506045,-4.214918,2998.0,831.0,0.28752137582594045,True,REGULAR,USD,11.7,0.049573,AMZN,2026-07-17,CALL
AMZN260717C00197500,2026-05-29 20:00:00+00:00,197.5,10.4,9.99,10.51,0.038503,0.371597,38.0,656.0,0.2865022537637461,True,REGULAR,USD,10.25,0.050732,AMZN,2026-07-17,CALL
AMZN260717C00200000,2026-05-29 20:00:00+00:00,200.0,8.950000000000001,8.73,9.17,-0.457259,-4.860704,211.0,500.0,0.2854959511871973,False,REGULAR,USD,8.95,0.049162,AMZN,2026-07-17,CALL
AMZN260717C00202500,2026-05-29 20:00:00+00:00,202.5,7.65,7.51,7.89,-0.154238,-1.976336,41.0,367.0,0.28450214958731274,False,REGULAR,USD,7.7,0.049351,AMZN,2026-07-17,CALL
AMZN260717C00205000,2026-05-29 20:00:00+00:00,205.0,6.65,6.44,6.77,-0.300029,-4.316946,174.0,16088.0,0.2835205421799676,False,REGULAR,USD,6.605,0.049962,AMZN,2026-07-17,CALL
AMZN260717C00207500,2026-05-29 20:00:00+00:00,207.5,5.65,5.51,5.79,-0.097043,-1.688573,194.0,398.0,0.28255083333737996,False,REGULAR,USD,5.65,0.049558,AMZN,2026-07-17,CALL
AMZN260717C00210000,2026-05-29 20:00:00+00:00,210.0,4.800000000000001,4.63,4.87,0.235084,5.149799,640.0,27840.0,0.2815927380536427,False,REGULAR,USD,4.75,0.050526,AMZN,2026-07-17,CALL
AMZN260717C00215000,2026-05-29 20:00:00+00:00,215.0,3.25,3.22,3.38,-0.143707,-4.234514,154.0,3779.0,0.2797102982608272,False,REGULAR,USD,3.3,0.048485,AMZN,2026-07-17,CALL
AMZN260717C00220000,2026-05-29 20:00:00+00:00,220.0,2.25,2.19,2.31,0.042873,1.94248,233.0,1049.0,0.2778711368028513,False,REGULAR,USD,2.25,0.053333,AMZN,2026-07-17,CALL
AMZN260717C00225000,2026-05-29 20:00:00+00:00,225.0,1.4500000000000002,1.4,1.5,0.017533,1.223972,220.0,1196.0,0.27607330833468663,False,REGULAR,USD,1.45,0.068966,AMZN,2026-07-17,CALL
AMZN260717C00230000,2026-05-29 20:00:00+00:00,230.0,0.9,0.85,0.95,-0.02394,-2.591077,2601.0,48.0,0.2743149957971846,False,REGULAR,USD,0.9,0.111111,AMZN,2026-07-17,CALL
AMZN260717C00235000,2026-05-29 20:00:00+00:00,235.0,0.55,0.5,0.6,0.01399,2.610026,146.0,505.0,0.27259449937950747,False,REGULAR,USD,0.55,0.181818,AMZN,2026-07-17,CALL
AMZN260717C00240000,2026-05-29 20:00:00+00:00,240.0,0.33,0.32,0.34,-0.014181,-4.120216,77.0,21847.0,0.2709102266436809,False,REGULAR,USD,0.33,0.060606,AMZN,2026-07-17,CALL
AMZN260717C00245000,2026-05-29 20:00:00+00:00,245.0,0.19,0.18,0.2,0.000467,0.246395,121.0,1344.0,0.26926068366746203,False,REGULAR,USD,0.19,0.105263,AMZN,2026-07-17,CALL
