contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,spread_pct,ativo,expiration,type
TFLO260703C00046000,2026-05-29 20:00:00+00:00,46.0,4.7,4.58,4.82,-0.075596,-1.582965,752.0,1404.0,0.08211148171301753,True,REGULAR,USD,4.7,0.051064,TFLO,2026-07-03,CALL
TFLO260703C00047000,2026-05-29 20:00:00+00:00,47.0,3.75,3.61,3.79,0.076188,2.073813,96.0,1333.0,0.08039098529534044,True,REGULAR,USD,3.7,0.048649,TFLO,2026-07-03,CALL
TFLO260703C00048000,2026-05-29 20:00:00+00:00,48.0,2.6500000000000004,2.63,2.77,0.01754,0.666297,335.0,123.0,0.07870671255951386,True,REGULAR,USD,2.7,0.051852,TFLO,2026-07-03,CALL
TFLO260703C00049000,2026-05-29 20:00:00+00:00,49.0,1.75,1.7,1.8,0.011274,0.648406,120.0,3422.0,0.077057169583295,True,REGULAR,USD,1.75,0.057143,TFLO,2026-07-03,CALL
TFLO260703C00050000,2026-05-29 20:00:00+00:00,50.0,0.9,0.85,0.95,-0.011149,-1.22362,5136.0,423.0,0.07544095299789344,True,REGULAR,USD,0.9,0.111111,TFLO,2026-07-03,CALL
TFLO260703C00051000,2026-05-29 20:00:00+00:00,51.0,0.34,0.33,0.35,-0.010492,-2.993506,160.0,714.0,0.07385674281419907,False,REGULAR,USD,0.34,0.058824,TFLO,2026-07-03,CALL
TFLO260703C00052000,2026-05-29 20:00:00+00:00,52.0,0.08,0.07,0.09,0.000778,0.98205,3064.0,663.0,0.07230329594563094,False,REGULAR,USD,0.08,0.25,TFLO,2026-07-03,CALL
TFLO260717C00043000,2026-05-29 20:00:00+00:00,43.0,7.6000000000000005,7.56,7.94,0.194932,2.632413,52.0,785.0,0.08835780883421739,True,REGULAR,USD,7.75,0.049032,TFLO,2026-07-17,CALL
TFLO260717C00044000,2026-05-29 20:00:00+00:00,44.0,6.8500000000000005,6.58,6.92,0.231442,3.496864,5130.0,9100.0,0.08651864737624149,True,REGULAR,USD,6.75,0.05037,TFLO,2026-07-17,CALL
TFLO260717C00045000,2026-05-29 20:00:00+00:00,45.0,5.65,5.61,5.89,-0.110787,-1.923123,1168.0,7697.0,0.0847208189080768,True,REGULAR,USD,5.75,0.048696,TFLO,2026-07-17,CALL
TFLO260717C00046000,2026-05-29 20:00:00+00:00,46.0,4.800000000000001,4.68,4.92,0.075131,1.590118,60.0,1829.0,0.08296250637057478,True,REGULAR,USD,4.8,0.05,TFLO,2026-07-17,CALL
TFLO260717C00047000,2026-05-29 20:00:00+00:00,47.0,3.8000000000000003,3.71,3.9,0.055361,1.478407,6363.0,4059.0,0.0812420099528977,True,REGULAR,USD,3.805,0.049934,TFLO,2026-07-17,CALL
TFLO260717C00048000,2026-05-29 20:00:00+00:00,48.0,2.75,2.73,2.87,0.130837,4.995374,700.0,2670.0,0.07955773721707111,True,REGULAR,USD,2.8,0.05,TFLO,2026-07-17,CALL
TFLO260717C00049000,2026-05-29 20:00:00+00:00,49.0,1.8,1.8,1.9,-0.002532,-0.140469,64.0,302.0,0.07790819424085225,True,REGULAR,USD,1.85,0.054054,TFLO,2026-07-17,CALL
TFLO260717C00050000,2026-05-29 20:00:00+00:00,50.0,1.05,1.0,1.1,-2.3e-05,-0.00219,677.0,3192.0,0.07629197765545069,True,REGULAR,USD,1.05,0.095238,TFLO,2026-07-17,CALL
TFLO260717C00051000,2026-05-29 20:00:00+00:00,51.0,0.45,0.45,0.47,-0.02469,-5.201289,123.0,150.0,0.07470776747175632,False,REGULAR,USD,0.46,0.043478,TFLO,2026-07-17,CALL
TFLO260717C00052000,2026-05-29 20:00:00+00:00,52.0,0.15,0.14,0.16,-0.003722,-2.421254,212.0,1231.0,0.07315432060318819,False,REGULAR,USD,0.15,0.133333,TFLO,2026-07-17,CALL
TFLO260717C00053000,2026-05-29 20:00:00+00:00,53.0,0.03,0.02,0.04,-0.000982,-3.169582,299.0,499.0,0.07163046500553263,False,REGULAR,USD,0.03,0.666667,TFLO,2026-07-17,CALL
TFLO260821C00043000,2026-05-29 20:00:00+00:00,43.0,8.05,7.75,8.15,0.30128,3.888126,2893.0,2337.0,0.09005774688448122,True,REGULAR,USD,7.95,0.050314,TFLO,2026-08-21,CALL
TFLO260821C00044000,2026-05-29 20:00:00+00:00,44.0,6.9,6.78,7.12,0.024625,0.358162,307.0,5895.0,0.08821858542650532,True,REGULAR,USD,6.95,0.048921,TFLO,2026-08-21,CALL
TFLO260821C00045000,2026-05-29 20:00:00+00:00,45.0,6.0,5.8,6.1,-0.161773,-2.625429,177.0,1657.0,0.08642075695834063,True,REGULAR,USD,5.95,0.05042,TFLO,2026-08-21,CALL
TFLO260821C00046000,2026-05-29 20:00:00+00:00,46.0,5.0,4.88,5.12,-0.205716,-3.951733,4895.0,1663.0,0.08466244442083862,True,REGULAR,USD,5.0,0.048,TFLO,2026-08-21,CALL
TFLO260821C00047000,2026-05-29 20:00:00+00:00,47.0,3.95,3.9,4.1,0.032212,0.822199,432.0,966.0,0.08294194800316153,True,REGULAR,USD,4.0,0.05,TFLO,2026-08-21,CALL
TFLO260821C00048000,2026-05-29 20:00:00+00:00,48.0,3.0,2.97,3.13,0.013056,0.437102,1331.0,6702.0,0.08125767526733495,True,REGULAR,USD,3.05,0.052459,TFLO,2026-08-21,CALL
TFLO260821C00049000,2026-05-29 20:00:00+00:00,49.0,2.1,2.1,2.2,-0.082183,-3.766091,115.0,1068.0,0.07960813229111609,True,REGULAR,USD,2.15,0.046512,TFLO,2026-08-21,CALL
TFLO260821C00050000,2026-05-29 20:00:00+00:00,50.0,1.35,1.3,1.4,0.030348,2.299697,1230.0,17817.0,0.07799191570571452,True,REGULAR,USD,1.35,0.074074,TFLO,2026-08-21,CALL
TFLO260821C00051000,2026-05-29 20:00:00+00:00,51.0,0.75,0.7,0.8,-0.030086,-3.856754,34.0,30043.0,0.07640770552202016,False,REGULAR,USD,0.75,0.133333,TFLO,2026-08-21,CALL
TFLO260821C00052000,2026-05-29 20:00:00+00:00,52.0,0.35000000000000003,0.34,0.36,0.004054,1.171859,134.0,1943.0,0.07485425865345202,False,REGULAR,USD,0.35,0.057143,TFLO,2026-08-21,CALL
TFLO260821C00053000,2026-05-29 20:00:00+00:00,53.0,0.13,0.12,0.14,0.006346,5.132062,328.0,69.0,0.07333040305579647,False,REGULAR,USD,0.13,0.153846,TFLO,2026-08-21,CALL
TFLO260821C00054000,2026-05-29 20:00:00+00:00,54.0,0.04,0.03,0.05,0.000233,0.585913,60.0,12563.0,0.07183503241482427,False,REGULAR,USD,0.04,0.5,TFLO,2026-08-21,CALL
TFLO260918C00043000,2026-05-29 20:00:00+00:00,43.0,8.1,7.9,8.3,0.045567,0.565738,17.0,3320.0,0.09117095482363391,True,REGULAR,USD,8.1,0.049383,TFLO,2026-09-18,CALL
TFLO260918C00044000,2026-05-29 20:00:00+00:00,44.0,7.050000000000001,6.92,7.28,-0.166118,-2.302041,792.0,457.0,0.08933179336565801,True,REGULAR,USD,7.1,0.050704,TFLO,2026-09-18,CALL
TFLO260918C00045000,2026-05-29 20:00:00+00:00,45.0,6.050000000000001,5.95,6.25,0.144649,2.449456,2799.0,346.0,0.08753396489749332,True,REGULAR,USD,6.1,0.04918,TFLO,2026-09-18,CALL
TFLO260918C00046000,2026-05-29 20:00:00+00:00,46.0,5.2,5.02,5.28,0.211907,4.248257,258.0,5912.0,0.08577565235999131,True,REGULAR,USD,5.15,0.050485,TFLO,2026-09-18,CALL
TFLO260918C00047000,2026-05-29 20:00:00+00:00,47.0,4.2,4.05,4.25,0.161061,3.987706,517.0,215.0,0.08405515594231422,True,REGULAR,USD,4.15,0.048193,TFLO,2026-09-18,CALL
TFLO260918C00048000,2026-05-29 20:00:00+00:00,48.0,3.25,3.17,3.33,-0.023289,-0.711486,644.0,3584.0,0.08237088320648764,True,REGULAR,USD,3.25,0.049231,TFLO,2026-09-18,CALL
TFLO260918C00049000,2026-05-29 20:00:00+00:00,49.0,2.35,2.29,2.41,-0.093589,-3.829981,878.0,8048.0,0.08072134023026878,True,REGULAR,USD,2.35,0.051064,TFLO,2026-09-18,CALL
TFLO260918C00050000,2026-05-29 20:00:00+00:00,50.0,1.55,1.55,1.65,0.043337,2.876357,47.0,1992.0,0.07910512364486721,True,REGULAR,USD,1.6,0.0625,TFLO,2026-09-18,CALL
TFLO260918C00051000,2026-05-29 20:00:00+00:00,51.0,0.9500000000000001,0.9,1.0,-0.014701,-1.523892,51.0,5698.0,0.07752091346117285,False,REGULAR,USD,0.95,0.105263,TFLO,2026-09-18,CALL
TFLO260918C00052000,2026-05-29 20:00:00+00:00,52.0,0.5,0.45,0.55,-0.016236,-3.145073,134.0,46.0,0.07596746659260471,False,REGULAR,USD,0.5,0.2,TFLO,2026-09-18,CALL
TFLO260918C00053000,2026-05-29 20:00:00+00:00,53.0,0.24,0.23,0.25,0.009135,3.956858,1042.0,657.0,0.07444361099494916,False,REGULAR,USD,0.24,0.083333,TFLO,2026-09-18,CALL
TFLO260918C00054000,2026-05-29 20:00:00+00:00,54.0,0.09,0.08,0.1,-0.002492,-2.694287,79.0,755.0,0.07294824035397696,False,REGULAR,USD,0.09,0.222222,TFLO,2026-09-18,CALL
TFLO260918C00055000,2026-05-29 20:00:00+00:00,55.0,0.03,0.02,0.04,0.001306,4.551474,807.0,346.0,0.07148030926052122,False,REGULAR,USD,0.03,0.666667,TFLO,2026-09-18,CALL
TFLO261016C00043000,2026-05-29 20:00:00+00:00,43.0,8.35,8.04,8.46,-0.456457,-5.183208,62.0,402.0,0.09215171070630013,True,REGULAR,USD,8.25,0.050909,TFLO,2026-10-16,CALL
TFLO261016C00044000,2026-05-29 20:00:00+00:00,44.0,7.300000000000001,7.07,7.43,0.365776,5.274938,328.0,932.0,0.09031254924832423,True,REGULAR,USD,7.25,0.049655,TFLO,2026-10-16,CALL
TFLO261016C00045000,2026-05-29 20:00:00+00:00,45.0,6.3500000000000005,6.14,6.46,0.246105,4.031934,506.0,1533.0,0.08851472078015954,True,REGULAR,USD,6.3,0.050794,TFLO,2026-10-16,CALL
TFLO261016C00046000,2026-05-29 20:00:00+00:00,46.0,5.25,5.17,5.43,0.274645,5.520109,181.0,1143.0,0.08675640824265753,True,REGULAR,USD,5.3,0.049057,TFLO,2026-10-16,CALL
TFLO261016C00047000,2026-05-29 20:00:00+00:00,47.0,4.4,4.24,4.46,-0.236307,-5.09688,17.0,1136.0,0.08503591182498044,True,REGULAR,USD,4.35,0.050575,TFLO,2026-10-16,CALL
TFLO261016C00048000,2026-05-29 20:00:00+00:00,48.0,3.4000000000000004,3.36,3.54,-0.040149,-1.167072,165.0,3398.0,0.08335163908915386,True,REGULAR,USD,3.45,0.052174,TFLO,2026-10-16,CALL
TFLO261016C00049000,2026-05-29 20:00:00+00:00,49.0,2.5500000000000003,2.49,2.61,0.055924,2.242273,652.0,219.0,0.081702096112935,True,REGULAR,USD,2.55,0.047059,TFLO,2026-10-16,CALL
TFLO261016C00050000,2026-05-29 20:00:00+00:00,50.0,1.8,1.75,1.85,0.015455,0.866047,538.0,1965.0,0.08008587952753343,True,REGULAR,USD,1.8,0.055556,TFLO,2026-10-16,CALL
TFLO261016C00051000,2026-05-29 20:00:00+00:00,51.0,1.1500000000000001,1.1,1.2,0.047986,4.354391,92.0,12230.0,0.07850166934383906,False,REGULAR,USD,1.15,0.086957,TFLO,2026-10-16,CALL
TFLO261016C00052000,2026-05-29 20:00:00+00:00,52.0,0.7000000000000001,0.65,0.75,-0.035592,-4.838552,8.0,1482.0,0.07694822247527093,False,REGULAR,USD,0.7,0.142857,TFLO,2026-10-16,CALL
TFLO261016C00053000,2026-05-29 20:00:00+00:00,53.0,0.36,0.35,0.37,0.019582,5.75234,2333.0,3287.0,0.07542436687761538,False,REGULAR,USD,0.36,0.055556,TFLO,2026-10-16,CALL
TFLO261016C00054000,2026-05-29 20:00:00+00:00,54.0,0.17,0.16,0.18,0.001594,0.946522,717.0,906.0,0.07392899623664317,False,REGULAR,USD,0.17,0.117647,TFLO,2026-10-16,CALL
TFLO261016C00055000,2026-05-29 20:00:00+00:00,55.0,0.07,0.06,0.08,-0.003369,-4.591858,379.0,1217.0,0.07246106514318744,False,REGULAR,USD,0.07,0.285714,TFLO,2026-10-16,CALL
TFLO261016C00056000,2026-05-29 20:00:00+00:00,56.0,0.02,0.01,0.03,0.001166,6.190931,46.0,544.0,0.07101958470297318,False,REGULAR,USD,0.02,1.0,TFLO,2026-10-16,CALL
TFLO261120C00043000,2026-05-29 20:00:00+00:00,43.0,8.25,8.19,8.61,-0.417863,-4.820831,100.0,312.0,0.09324822911778735,True,REGULAR,USD,8.4,0.05,TFLO,2026-11-20,CALL
TFLO261120C00044000,2026-05-29 20:00:00+00:00,44.0,7.4,7.26,7.64,0.005268,0.07124,205.0,553.0,0.09140906765981147,True,REGULAR,USD,7.45,0.051007,TFLO,2026-11-20,CALL
TFLO261120C00045000,2026-05-29 20:00:00+00:00,45.0,6.4,6.29,6.61,0.344111,5.682254,23.0,228.0,0.08961123919164676,True,REGULAR,USD,6.45,0.049612,TFLO,2026-11-20,CALL
TFLO261120C00046000,2026-05-29 20:00:00+00:00,46.0,5.6000000000000005,5.36,5.64,-0.256068,-4.372695,116.0,1227.0,0.08785292665414476,True,REGULAR,USD,5.5,0.050909,TFLO,2026-11-20,CALL
TFLO261120C00047000,2026-05-29 20:00:00+00:00,47.0,4.6000000000000005,4.49,4.72,0.156513,3.522301,43.0,314.0,0.08613243023646766,True,REGULAR,USD,4.605,0.049946,TFLO,2026-11-20,CALL
TFLO261120C00048000,2026-05-29 20:00:00+00:00,48.0,3.7,3.56,3.74,-0.061229,-1.627899,73.0,318.0,0.08444815750064108,True,REGULAR,USD,3.65,0.049315,TFLO,2026-11-20,CALL
TFLO261120C00049000,2026-05-29 20:00:00+00:00,49.0,2.85,2.78,2.92,0.114396,4.181746,398.0,111.0,0.08279861452442222,True,REGULAR,USD,2.85,0.049123,TFLO,2026-11-20,CALL
TFLO261120C00050000,2026-05-29 20:00:00+00:00,50.0,2.0500000000000003,2.0,2.1,-0.105821,-4.908617,51.0,509.0,0.08118239793902066,True,REGULAR,USD,2.05,0.04878,TFLO,2026-11-20,CALL
TFLO261120C00051000,2026-05-29 20:00:00+00:00,51.0,1.4000000000000001,1.35,1.45,-0.037423,-2.603479,727.0,3695.0,0.07959818775532629,False,REGULAR,USD,1.4,0.071429,TFLO,2026-11-20,CALL
TFLO261120C00052000,2026-05-29 20:00:00+00:00,52.0,0.9,0.85,0.95,0.02611,2.98779,216.0,1090.0,0.07804474088675817,False,REGULAR,USD,0.9,0.111111,TFLO,2026-11-20,CALL
TFLO261120C00053000,2026-05-29 20:00:00+00:00,53.0,0.55,0.5,0.6,0.018989,3.576009,163.0,4088.0,0.07652088528910261,False,REGULAR,USD,0.55,0.181818,TFLO,2026-11-20,CALL
TFLO261120C00054000,2026-05-29 20:00:00+00:00,54.0,0.28,0.27,0.29,-0.006308,-2.203222,1181.0,269.0,0.0750255146481304,False,REGULAR,USD,0.28,0.071429,TFLO,2026-11-20,CALL
TFLO261120C00055000,2026-05-29 20:00:00+00:00,55.0,0.13,0.12,0.14,-0.004519,-3.359377,942.0,68.0,0.07355758355467468,False,REGULAR,USD,0.13,0.153846,TFLO,2026-11-20,CALL
TFLO261120C00056000,2026-05-29 20:00:00+00:00,56.0,0.06,0.05,0.07,-0.000349,-0.578303,276.0,3858.0,0.0721161031144604,False,REGULAR,USD,0.06,0.333333,TFLO,2026-11-20,CALL
TFLO261120C00057000,2026-05-29 20:00:00+00:00,57.0,0.02,0.01,0.03,-9e-05,-0.447984,347.0,1020.0,0.07070013694650834,False,REGULAR,USD,0.02,1.0,TFLO,2026-11-20,CALL
TFLO261218C00039000,2026-05-29 20:00:00+00:00,39.0,12.65,12.14,12.76,-0.209948,-1.632573,208.0,663.0,0.10185939963577371,True,REGULAR,USD,12.45,0.049799,TFLO,2026-12-18,CALL
TFLO261218C00041000,2026-05-29 20:00:00+00:00,41.0,10.450000000000001,10.24,10.76,0.378699,3.76018,344.0,82.0,0.09785856598980079,True,REGULAR,USD,10.5,0.049524,TFLO,2026-12-18,CALL
TFLO261218C00043000,2026-05-29 20:00:00+00:00,43.0,8.55,8.34,8.76,-0.187876,-2.150134,52.0,74.0,0.09404832207066043,True,REGULAR,USD,8.55,0.049123,TFLO,2026-12-18,CALL
TFLO261218C00045000,2026-05-29 20:00:00+00:00,45.0,6.75,6.48,6.82,-0.206995,-2.975351,67.0,5695.0,0.09041133214451984,True,REGULAR,USD,6.65,0.051128,TFLO,2026-12-18,CALL
TFLO261218C00047000,2026-05-29 20:00:00+00:00,47.0,4.7,4.63,4.87,0.202375,4.499597,204.0,1866.0,0.08693252318934074,True,REGULAR,USD,4.75,0.050526,TFLO,2026-12-18,CALL
TFLO261218C00048000,2026-05-29 20:00:00+00:00,48.0,3.9000000000000004,3.75,3.95,0.138301,3.676557,329.0,263.0,0.08524825045351415,True,REGULAR,USD,3.85,0.051948,TFLO,2026-12-18,CALL
TFLO261218C00049000,2026-05-29 20:00:00+00:00,49.0,3.0,2.97,3.13,-0.159566,-5.050251,26.0,55.0,0.0835987074772953,True,REGULAR,USD,3.05,0.052459,TFLO,2026-12-18,CALL
TFLO261218C00050000,2026-05-29 20:00:00+00:00,50.0,2.25,2.19,2.31,-0.013616,-0.601515,89.0,1064.0,0.08198249089189373,True,REGULAR,USD,2.25,0.053333,TFLO,2026-12-18,CALL
TFLO261218C00051000,2026-05-29 20:00:00+00:00,51.0,1.6,1.55,1.65,-0.001104,-0.068952,835.0,9026.0,0.08039828070819936,False,REGULAR,USD,1.6,0.0625,TFLO,2026-12-18,CALL
TFLO261218C00052000,2026-05-29 20:00:00+00:00,52.0,1.1,1.05,1.15,0.065914,6.374131,4051.0,1217.0,0.07884483383963123,False,REGULAR,USD,1.1,0.090909,TFLO,2026-12-18,CALL
TFLO261218C00053000,2026-05-29 20:00:00+00:00,53.0,0.65,0.6,0.7,-0.035651,-5.199584,81.0,19616.0,0.07732097824197567,False,REGULAR,USD,0.65,0.153846,TFLO,2026-12-18,CALL
TFLO261218C00055000,2026-05-29 20:00:00+00:00,55.0,0.2,0.19,0.21,0.011831,6.287433,56.0,4656.0,0.07435767650754774,False,REGULAR,USD,0.2,0.1,TFLO,2026-12-18,CALL
TFLO261218C00057000,2026-05-29 20:00:00+00:00,57.0,0.04,0.03,0.05,-0.000788,-1.931941,931.0,6182.0,0.07150022989938142,False,REGULAR,USD,0.04,0.5,TFLO,2026-12-18,CALL
TFLO270319C00039000,2026-05-29 20:00:00+00:00,39.0,12.850000000000001,12.58,13.22,0.316824,2.527883,76.0,177.0,0.10413521127201011,True,REGULAR,USD,12.9,0.049612,TFLO,2027-03-19,CALL
TFLO270319C00041000,2026-05-29 20:00:00+00:00,41.0,10.850000000000001,10.68,11.22,-0.596995,-5.215299,383.0,8820.0,0.10013437762603719,True,REGULAR,USD,10.95,0.049315,TFLO,2027-03-19,CALL
TFLO270319C00043000,2026-05-29 20:00:00+00:00,43.0,9.200000000000001,8.82,9.28,-0.368242,-3.848586,134.0,588.0,0.09632413370689683,True,REGULAR,USD,9.05,0.050829,TFLO,2027-03-19,CALL
TFLO270319C00045000,2026-05-29 20:00:00+00:00,45.0,7.0,6.97,7.33,-0.275563,-3.787514,241.0,7307.0,0.09268714378075624,True,REGULAR,USD,7.15,0.05035,TFLO,2027-03-19,CALL
TFLO270319C00047000,2026-05-29 20:00:00+00:00,47.0,5.300000000000001,5.22,5.48,0.142618,2.765318,331.0,82.0,0.08920833482557713,True,REGULAR,USD,5.35,0.048598,TFLO,2027-03-19,CALL
TFLO270319C00048000,2026-05-29 20:00:00+00:00,48.0,4.5,4.34,4.56,-0.249852,-5.260206,635.0,407.0,0.08752406208975055,True,REGULAR,USD,4.45,0.049438,TFLO,2027-03-19,CALL
TFLO270319C00049000,2026-05-29 20:00:00+00:00,49.0,3.6500000000000004,3.56,3.74,-0.143359,-3.77921,1296.0,817.0,0.0858745191135317,True,REGULAR,USD,3.65,0.049315,TFLO,2027-03-19,CALL
TFLO270319C00050000,2026-05-29 20:00:00+00:00,50.0,2.85,2.83,2.97,-0.139806,-4.676089,1309.0,1521.0,0.08425830252813013,True,REGULAR,USD,2.9,0.048276,TFLO,2027-03-19,CALL
TFLO270319C00051000,2026-05-29 20:00:00+00:00,51.0,2.2,2.19,2.31,-0.105136,-4.560946,82.0,1506.0,0.08267409234443576,False,REGULAR,USD,2.25,0.053333,TFLO,2027-03-19,CALL
TFLO270319C00052000,2026-05-29 20:00:00+00:00,52.0,1.6500000000000001,1.6,1.7,-0.094925,-5.440062,74.0,10821.0,0.08112064547586763,False,REGULAR,USD,1.65,0.060606,TFLO,2027-03-19,CALL
TFLO270319C00053000,2026-05-29 20:00:00+00:00,53.0,1.1500000000000001,1.1,1.2,0.057205,5.234742,482.0,693.0,0.07959678987821207,False,REGULAR,USD,1.15,0.086957,TFLO,2027-03-19,CALL
TFLO270319C00055000,2026-05-29 20:00:00+00:00,55.0,0.51,0.49,0.51,0.028459,5.909985,89.0,34.0,0.07663348814378414,False,REGULAR,USD,0.5,0.04,TFLO,2027-03-19,CALL
TFLO270319C00057000,2026-05-29 20:00:00+00:00,57.0,0.17,0.16,0.18,0.005928,3.613048,22.0,3054.0,0.07377604153561781,False,REGULAR,USD,0.17,0.117647,TFLO,2027-03-19,CALL
TFLO270319C00059000,2026-05-29 20:00:00+00:00,59.0,0.04,0.03,0.05,0.000779,1.986181,457.0,23756.0,0.07101714744992427,False,REGULAR,USD,0.04,0.5,TFLO,2027-03-19,CALL
TFLO270618C00039000,2026-05-29 20:00:00+00:00,39.0,13.15,12.97,13.63,-0.076057,-0.575054,145.0,3886.0,0.1060784136897169,True,REGULAR,USD,13.3,0.049624,TFLO,2027-06-18,CALL
