contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,spread_pct,ativo,expiration,type
GLD260619C00305000,2026-05-29 20:00:00+00:00,305.0,8.15,8.09,8.51,0.274099,3.480224,165.0,6474.0,0.16489878628847296,True,REGULAR,USD,8.3,0.050602,GLD,2026-06-19,CALL
GLD260619C00310000,2026-05-29 20:00:00+00:00,310.0,5.3500000000000005,5.12,5.38,-0.068725,-1.268287,39.0,40.0,0.16359794461873053,False,REGULAR,USD,5.25,0.049524,GLD,2026-06-19,CALL
GLD260619C00315000,2026-05-29 20:00:00+00:00,315.0,3.0500000000000003,2.97,3.13,0.014009,0.461431,456.0,140.0,0.16231791731101525,False,REGULAR,USD,3.05,0.052459,GLD,2026-06-19,CALL
GLD260619C00320000,2026-05-29 20:00:00+00:00,320.0,1.6,1.55,1.65,0.013276,0.836692,24.0,326.0,0.1610580487535641,False,REGULAR,USD,1.6,0.0625,GLD,2026-06-19,CALL
GLD260619C00325000,2026-05-29 20:00:00+00:00,325.0,0.75,0.7,0.8,-0.012011,-1.576224,7.0,1853.0,0.15981771383068688,False,REGULAR,USD,0.75,0.133333,GLD,2026-06-19,CALL
GLD260619C00330000,2026-05-29 20:00:00+00:00,330.0,0.3,0.29,0.31,0.017625,6.2417,128.0,185.0,0.1585963160602238,False,REGULAR,USD,0.3,0.066667,GLD,2026-06-19,CALL
GLD260619C00335000,2026-05-29 20:00:00+00:00,335.0,0.11,0.1,0.12,0.000238,0.216833,135.0,2503.0,0.15739328587106058,False,REGULAR,USD,0.11,0.181818,GLD,2026-06-19,CALL
GLD260619C00340000,2026-05-29 20:00:00+00:00,340.0,0.03,0.02,0.04,0.000527,1.788077,12.0,180.0,0.15620807900824932,False,REGULAR,USD,0.03,0.666667,GLD,2026-06-19,CALL
GLD260626C00280000,2026-05-29 20:00:00+00:00,280.0,31.650000000000002,30.27,31.83,1.447767,4.793576,24.0,580.0,0.17229716413310228,True,REGULAR,USD,31.05,0.050242,GLD,2026-06-26,CALL
GLD260626C00285000,2026-05-29 20:00:00+00:00,285.0,26.5,25.5,26.8,-0.210079,-0.786516,1520.0,201.0,0.1708811979651502,True,REGULAR,USD,26.15,0.049713,GLD,2026-06-26,CALL
GLD260626C00290000,2026-05-29 20:00:00+00:00,290.0,21.0,20.87,21.94,0.790351,3.910761,2170.0,8982.0,0.16948985854820067,True,REGULAR,USD,21.405,0.049988,GLD,2026-06-26,CALL
GLD260626C00295000,2026-05-29 20:00:00+00:00,295.0,16.95,16.48,17.32,0.512651,3.118818,28.0,1456.0,0.16812230387945665,True,REGULAR,USD,16.9,0.049704,GLD,2026-06-26,CALL
GLD260626C00300000,2026-05-29 20:00:00+00:00,300.0,12.9,12.43,13.07,-0.091716,-0.705958,475.0,93.0,0.16677773441414614,True,REGULAR,USD,12.75,0.050196,GLD,2026-06-26,CALL
GLD260626C00305000,2026-05-29 20:00:00+00:00,305.0,9.3,8.92,9.38,0.220265,2.425897,181.0,3459.0,0.1654553902580493,True,REGULAR,USD,9.15,0.050273,GLD,2026-06-26,CALL
GLD260626C00310000,2026-05-29 20:00:00+00:00,310.0,6.1000000000000005,6.0,6.3,0.1287,2.15531,24.0,2951.0,0.1641545485883069,False,REGULAR,USD,6.15,0.04878,GLD,2026-06-26,CALL
GLD260626C00315000,2026-05-29 20:00:00+00:00,315.0,3.85,3.75,3.95,0.221778,6.112581,85.0,3260.0,0.1628745212805916,False,REGULAR,USD,3.85,0.051948,GLD,2026-06-26,CALL
GLD260626C00320000,2026-05-29 20:00:00+00:00,320.0,2.25,2.19,2.31,0.030351,1.367378,10.0,1188.0,0.16161465272314046,False,REGULAR,USD,2.25,0.053333,GLD,2026-06-26,CALL
GLD260626C00325000,2026-05-29 20:00:00+00:00,325.0,1.2000000000000002,1.15,1.25,0.05723,5.008007,912.0,118.0,0.16037431780026323,False,REGULAR,USD,1.2,0.083333,GLD,2026-06-26,CALL
GLD260626C00330000,2026-05-29 20:00:00+00:00,330.0,0.6000000000000001,0.55,0.65,0.001272,0.21245,17.0,345.0,0.15915292002980017,False,REGULAR,USD,0.6,0.166667,GLD,2026-06-26,CALL
GLD260626C00335000,2026-05-29 20:00:00+00:00,335.0,0.26,0.25,0.27,0.00764,3.027421,10.0,885.0,0.15794988984063693,False,REGULAR,USD,0.26,0.076923,GLD,2026-06-26,CALL
GLD260626C00340000,2026-05-29 20:00:00+00:00,340.0,0.1,0.09,0.11,-0.005889,-5.561484,742.0,905.0,0.15676468297782567,False,REGULAR,USD,0.1,0.2,GLD,2026-06-26,CALL
GLD260626C00345000,2026-05-29 20:00:00+00:00,345.0,0.04,0.03,0.05,-0.00109,-2.652714,236.0,701.0,0.15559677902413346,False,REGULAR,USD,0.04,0.5,GLD,2026-06-26,CALL
GLD260626C00350000,2026-05-29 20:00:00+00:00,350.0,0.01,0.01,0.02,0.000115,1.163379,129.0,872.0,0.1544456800279655,False,REGULAR,USD,0.015,0.666667,GLD,2026-06-26,CALL
GLD260703C00280000,2026-05-29 20:00:00+00:00,280.0,31.700000000000003,30.57,32.13,1.750015,5.843125,258.0,1303.0,0.1727875420744354,True,REGULAR,USD,31.35,0.049761,GLD,2026-07-03,CALL
GLD260703C00285000,2026-05-29 20:00:00+00:00,285.0,26.3,25.89,27.21,0.715988,2.798576,1083.0,4699.0,0.1713715759064833,True,REGULAR,USD,26.55,0.049718,GLD,2026-07-03,CALL
GLD260703C00290000,2026-05-29 20:00:00+00:00,290.0,21.700000000000003,21.35,22.45,-1.137994,-4.982898,58.0,4542.0,0.16998023648953378,True,REGULAR,USD,21.9,0.050228,GLD,2026-07-03,CALL
GLD260703C00295000,2026-05-29 20:00:00+00:00,295.0,17.25,17.06,17.94,0.479494,2.85915,162.0,21078.0,0.16861268182078976,True,REGULAR,USD,17.5,0.050286,GLD,2026-07-03,CALL
GLD260703C00300000,2026-05-29 20:00:00+00:00,300.0,13.65,13.16,13.84,0.737147,5.70863,268.0,231.0,0.16726811235547925,True,REGULAR,USD,13.5,0.05037,GLD,2026-07-03,CALL
GLD260703C00305000,2026-05-29 20:00:00+00:00,305.0,10.100000000000001,9.7,10.2,-0.5934,-5.549217,97.0,4675.0,0.16594576819938242,True,REGULAR,USD,9.95,0.050251,GLD,2026-07-03,CALL
GLD260703C00310000,2026-05-29 20:00:00+00:00,310.0,6.95,6.83,7.17,0.221777,3.29622,971.0,1113.0,0.16464492652964,False,REGULAR,USD,7.0,0.048571,GLD,2026-07-03,CALL
GLD260703C00315000,2026-05-29 20:00:00+00:00,315.0,4.7,4.53,4.77,0.004145,0.088269,5839.0,13472.0,0.1633648992219247,False,REGULAR,USD,4.65,0.051613,GLD,2026-07-03,CALL
GLD260703C00320000,2026-05-29 20:00:00+00:00,320.0,2.95,2.83,2.97,0.009215,0.313352,48.0,1562.0,0.16210503066447357,False,REGULAR,USD,2.9,0.048276,GLD,2026-07-03,CALL
GLD260703C00325000,2026-05-29 20:00:00+00:00,325.0,1.7000000000000002,1.65,1.75,-0.048603,-2.779533,331.0,3360.0,0.16086469574159634,False,REGULAR,USD,1.7,0.058824,GLD,2026-07-03,CALL
GLD260703C00330000,2026-05-29 20:00:00+00:00,330.0,0.9500000000000001,0.9,1.0,0.030312,3.2959,75.0,2796.0,0.15964329797113327,False,REGULAR,USD,0.95,0.105263,GLD,2026-07-03,CALL
GLD260703C00335000,2026-05-29 20:00:00+00:00,335.0,0.47000000000000003,0.46,0.48,0.023088,5.166118,1232.0,2522.0,0.15844026778197004,False,REGULAR,USD,0.47,0.042553,GLD,2026-07-03,CALL
GLD260703C00340000,2026-05-29 20:00:00+00:00,340.0,0.22,0.21,0.23,0.010209,4.866272,39.0,8299.0,0.15725506091915878,False,REGULAR,USD,0.22,0.090909,GLD,2026-07-03,CALL
GLD260703C00345000,2026-05-29 20:00:00+00:00,345.0,0.1,0.09,0.11,-0.000407,-0.40535,1826.0,1071.0,0.15608715696546657,False,REGULAR,USD,0.1,0.2,GLD,2026-07-03,CALL
GLD260703C00350000,2026-05-29 20:00:00+00:00,350.0,0.04,0.03,0.05,-0.000897,-2.193315,838.0,1483.0,0.1549360579692986,False,REGULAR,USD,0.04,0.5,GLD,2026-07-03,CALL
GLD260703C00355000,2026-05-29 20:00:00+00:00,355.0,0.01,0.01,0.02,-0.000306,-2.969144,1243.0,163.0,0.15380128716994207,False,REGULAR,USD,0.015,0.666667,GLD,2026-07-03,CALL
GLD260717C00265000,2026-05-29 20:00:00+00:00,265.0,45.900000000000006,45.48,47.82,1.56782,3.536528,1972.0,3616.0,0.17804334890663484,True,REGULAR,USD,46.65,0.050161,GLD,2026-07-17,CALL
GLD260717C00275000,2026-05-29 20:00:00+00:00,275.0,37.35,35.93,37.77,-1.556174,-3.999812,960.0,96.0,0.1750800471722069,True,REGULAR,USD,36.85,0.049932,GLD,2026-07-17,CALL
GLD260717C00285000,2026-05-29 20:00:00+00:00,285.0,27.650000000000002,26.67,28.03,0.703569,2.610991,6.0,214.0,0.17222260056404057,True,REGULAR,USD,27.35,0.049726,GLD,2026-07-17,CALL
GLD260717C00295000,2026-05-29 20:00:00+00:00,295.0,18.85,18.18,19.12,-0.450996,-2.336646,64.0,810.0,0.16946370647834702,True,REGULAR,USD,18.65,0.050402,GLD,2026-07-17,CALL
GLD260717C00300000,2026-05-29 20:00:00+00:00,300.0,14.850000000000001,14.43,15.17,0.470992,3.275553,45.0,275.0,0.16811913701303652,True,REGULAR,USD,14.8,0.05,GLD,2026-07-17,CALL
GLD260717C00305000,2026-05-29 20:00:00+00:00,305.0,11.200000000000001,11.12,11.69,0.609332,5.75348,178.0,1.0,0.16679679285693969,True,REGULAR,USD,11.405,0.049978,GLD,2026-07-17,CALL
GLD260717C00310000,2026-05-29 20:00:00+00:00,310.0,8.3,8.24,8.66,-0.24434,-2.859671,39.0,172.0,0.16549595118719726,False,REGULAR,USD,8.45,0.049704,GLD,2026-07-17,CALL
GLD260717C00315000,2026-05-29 20:00:00+00:00,315.0,6.15,5.9,6.2,-0.344892,-5.310204,1072.0,484.0,0.16421592387948197,False,REGULAR,USD,6.05,0.049587,GLD,2026-07-17,CALL
GLD260717C00320000,2026-05-29 20:00:00+00:00,320.0,4.2,4.05,4.25,-0.157905,-3.623415,1668.0,803.0,0.16295605532203083,False,REGULAR,USD,4.15,0.048193,GLD,2026-07-17,CALL
GLD260717C00325000,2026-05-29 20:00:00+00:00,325.0,2.7,2.63,2.77,0.07135,2.714321,114.0,797.0,0.1617157203991536,False,REGULAR,USD,2.7,0.051852,GLD,2026-07-17,CALL
GLD260717C00335000,2026-05-29 20:00:00+00:00,335.0,1.0,0.95,1.05,0.010166,1.027041,10.0,756.0,0.1592912924395273,False,REGULAR,USD,1.0,0.1,GLD,2026-07-17,CALL
GLD260717C00345000,2026-05-29 20:00:00+00:00,345.0,0.3,0.29,0.31,-0.017867,-5.620904,543.0,1314.0,0.15693818162302384,False,REGULAR,USD,0.3,0.066667,GLD,2026-07-17,CALL
GLD260717C00355000,2026-05-29 20:00:00+00:00,355.0,0.07,0.06,0.08,-0.002325,-3.214656,381.0,974.0,0.15465231182749933,False,REGULAR,USD,0.07,0.285714,GLD,2026-07-17,CALL
GLD260717C00365000,2026-05-29 20:00:00+00:00,365.0,0.01,0.01,0.02,-0.000448,-4.287902,34.0,526.0,0.15242994669893328,False,REGULAR,USD,0.015,0.666667,GLD,2026-07-17,CALL
GLD260821C00265000,2026-05-29 20:00:00+00:00,265.0,48.5,46.8,49.2,-1.108616,-2.234725,102.0,241.0,0.17974328695689867,True,REGULAR,USD,48.0,0.05,GLD,2026-08-21,CALL
GLD260821C00275000,2026-05-29 20:00:00+00:00,275.0,38.35,37.54,39.46,-0.301541,-0.780153,85.0,900.0,0.17677998522247074,True,REGULAR,USD,38.5,0.04987,GLD,2026-08-21,CALL
GLD260821C00285000,2026-05-29 20:00:00+00:00,285.0,29.0,28.76,30.24,1.279777,4.616763,270.0,1821.0,0.1739225386143044,True,REGULAR,USD,29.5,0.050169,GLD,2026-08-21,CALL
GLD260821C00295000,2026-05-29 20:00:00+00:00,295.0,21.150000000000002,20.87,21.94,0.881581,4.34953,397.0,834.0,0.17116364452861085,True,REGULAR,USD,21.405,0.049988,GLD,2026-08-21,CALL
GLD260821C00300000,2026-05-29 20:00:00+00:00,300.0,17.75,17.31,18.19,-0.627478,-3.414386,2886.0,1016.0,0.16981907506330035,True,REGULAR,USD,17.75,0.049577,GLD,2026-08-21,CALL
GLD260821C00305000,2026-05-29 20:00:00+00:00,305.0,14.600000000000001,14.09,14.81,0.194829,1.352493,503.0,1452.0,0.16849673090720352,True,REGULAR,USD,14.45,0.049827,GLD,2026-08-21,CALL
GLD260821C00310000,2026-05-29 20:00:00+00:00,310.0,11.600000000000001,11.26,11.84,0.510923,4.607444,5737.0,172.0,0.1671958892374611,False,REGULAR,USD,11.55,0.050216,GLD,2026-08-21,CALL
GLD260821C00315000,2026-05-29 20:00:00+00:00,315.0,9.05,8.78,9.22,0.173326,1.952601,3320.0,113.0,0.1659158619297458,False,REGULAR,USD,9.0,0.048889,GLD,2026-08-21,CALL
GLD260821C00320000,2026-05-29 20:00:00+00:00,320.0,6.9,6.73,7.07,0.34732,5.300427,248.0,766.0,0.16465599337229467,False,REGULAR,USD,6.9,0.049275,GLD,2026-08-21,CALL
GLD260821C00325000,2026-05-29 20:00:00+00:00,325.0,5.2,4.97,5.23,-0.04907,-0.934832,28.0,1422.0,0.16341565844941744,False,REGULAR,USD,5.1,0.05098,GLD,2026-08-21,CALL
GLD260821C00335000,2026-05-29 20:00:00+00:00,335.0,2.6500000000000004,2.54,2.67,-0.060717,-2.239887,288.0,184.0,0.16099123048979114,False,REGULAR,USD,2.605,0.049904,GLD,2026-08-21,CALL
GLD260821C00345000,2026-05-29 20:00:00+00:00,345.0,1.2000000000000002,1.15,1.25,0.051653,4.498031,69.0,40.0,0.15863811967328767,False,REGULAR,USD,1.2,0.083333,GLD,2026-08-21,CALL
GLD260821C00355000,2026-05-29 20:00:00+00:00,355.0,0.49,0.48,0.5,-0.014287,-2.833109,37.0,269.0,0.15635224987776317,False,REGULAR,USD,0.49,0.040816,GLD,2026-08-21,CALL
GLD260821C00365000,2026-05-29 20:00:00+00:00,365.0,0.17,0.16,0.18,-0.006125,-3.477644,5341.0,250.0,0.15412988474919712,False,REGULAR,USD,0.17,0.117647,GLD,2026-08-21,CALL
GLD260821C00375000,2026-05-29 20:00:00+00:00,375.0,0.05,0.04,0.06,0.001013,2.067896,42.0,611.0,0.1519675909581636,False,REGULAR,USD,0.05,0.4,GLD,2026-08-21,CALL
GLD260821C00385000,2026-05-29 20:00:00+00:00,385.0,0.01,0.01,0.02,0.000407,4.242677,13411.0,882.0,0.14986220629277372,False,REGULAR,USD,0.015,0.666667,GLD,2026-08-21,CALL
GLD260918C00265000,2026-05-29 20:00:00+00:00,265.0,48.5,47.92,50.38,2.243655,4.850481,120.0,3780.0,0.18085649489605135,True,REGULAR,USD,49.15,0.050051,GLD,2026-09-18,CALL
GLD260918C00275000,2026-05-29 20:00:00+00:00,275.0,39.300000000000004,38.9,40.9,-0.087815,-0.22295,6314.0,840.0,0.17789319316162341,True,REGULAR,USD,39.9,0.050125,GLD,2026-09-18,CALL
GLD260918C00285000,2026-05-29 20:00:00+00:00,285.0,31.05,30.47,32.03,1.7775,6.072252,98.0,2121.0,0.17503574655345708,True,REGULAR,USD,31.25,0.04992,GLD,2026-09-18,CALL
GLD260918C00295000,2026-05-29 20:00:00+00:00,295.0,23.150000000000002,22.82,23.99,0.63865,2.837013,715.0,3095.0,0.17227685246776353,True,REGULAR,USD,23.405,0.049989,GLD,2026-09-18,CALL
GLD260918C00300000,2026-05-29 20:00:00+00:00,300.0,19.5,19.35,20.35,0.553901,2.923562,620.0,929.0,0.17093228300245303,True,REGULAR,USD,19.85,0.050378,GLD,2026-09-18,CALL
GLD260918C00305000,2026-05-29 20:00:00+00:00,305.0,16.5,16.19,17.02,0.195412,1.198509,1492.0,1088.0,0.1696099388463562,True,REGULAR,USD,16.605,0.049985,GLD,2026-09-18,CALL
GLD260918C00310000,2026-05-29 20:00:00+00:00,310.0,13.850000000000001,13.36,14.04,-0.287128,-2.031021,301.0,232.0,0.16830909717661377,False,REGULAR,USD,13.7,0.049635,GLD,2026-09-18,CALL
GLD260918C00315000,2026-05-29 20:00:00+00:00,315.0,11.25,10.82,11.38,0.639893,6.030976,175.0,742.0,0.16702906986889848,False,REGULAR,USD,11.1,0.05045,GLD,2026-09-18,CALL
GLD260918C00320000,2026-05-29 20:00:00+00:00,320.0,8.75,8.63,9.07,0.368574,4.397509,1999.0,228.0,0.16576920131144735,False,REGULAR,USD,8.85,0.049718,GLD,2026-09-18,CALL
GLD260918C00325000,2026-05-29 20:00:00+00:00,325.0,7.050000000000001,6.78,7.12,-0.123336,-1.719367,19.0,462.0,0.16452886638857012,False,REGULAR,USD,6.95,0.048921,GLD,2026-09-18,CALL
GLD260918C00335000,2026-05-29 20:00:00+00:00,335.0,3.95,3.95,4.15,-0.168624,-4.094183,22.0,379.0,0.16210443842894381,False,REGULAR,USD,4.05,0.049383,GLD,2026-09-18,CALL
GLD260918C00345000,2026-05-29 20:00:00+00:00,345.0,2.1,2.1,2.2,0.018722,0.899543,1349.0,3850.0,0.15975132761244035,False,REGULAR,USD,2.15,0.046512,GLD,2026-09-18,CALL
GLD260918C00355000,2026-05-29 20:00:00+00:00,355.0,1.05,1.0,1.1,0.007508,0.720197,242.0,7205.0,0.15746545781691584,False,REGULAR,USD,1.05,0.095238,GLD,2026-09-18,CALL
GLD260918C00365000,2026-05-29 20:00:00+00:00,365.0,0.49,0.47,0.49,0.029192,6.334959,20.0,4619.0,0.1552430926883498,False,REGULAR,USD,0.48,0.041667,GLD,2026-09-18,CALL
GLD260918C00375000,2026-05-29 20:00:00+00:00,375.0,0.2,0.19,0.21,0.004462,2.281909,126.0,205.0,0.15308079889731627,False,REGULAR,USD,0.2,0.1,GLD,2026-09-18,CALL
GLD260918C00385000,2026-05-29 20:00:00+00:00,385.0,0.07,0.06,0.08,-0.000684,-0.967687,2764.0,1557.0,0.1509754142319264,False,REGULAR,USD,0.07,0.285714,GLD,2026-09-18,CALL
GLD260918C00395000,2026-05-29 20:00:00+00:00,395.0,0.02,0.01,0.03,0.000893,4.67368,221.0,583.0,0.14892401978285938,False,REGULAR,USD,0.02,1.0,GLD,2026-09-18,CALL
GLD261016C00265000,2026-05-29 20:00:00+00:00,265.0,49.6,49.14,51.66,0.693331,1.417661,5.0,362.0,0.18183725077871757,True,REGULAR,USD,50.4,0.05,GLD,2026-10-16,CALL
GLD261016C00275000,2026-05-29 20:00:00+00:00,275.0,41.5,40.32,42.38,-1.43105,-3.333368,101.0,2667.0,0.17887394904428963,True,REGULAR,USD,41.35,0.049819,GLD,2026-10-16,CALL
GLD261016C00285000,2026-05-29 20:00:00+00:00,285.0,33.0,32.13,33.77,-0.400901,-1.20027,74.0,35.0,0.1760165024361233,True,REGULAR,USD,32.95,0.049772,GLD,2026-10-16,CALL
GLD261016C00295000,2026-05-29 20:00:00+00:00,295.0,25.55,24.62,25.88,0.861322,3.488733,717.0,10041.0,0.17325760835042975,True,REGULAR,USD,25.25,0.049901,GLD,2026-10-16,CALL
GLD261016C00300000,2026-05-29 20:00:00+00:00,300.0,22.1,21.25,22.35,0.739649,3.462719,298.0,3735.0,0.17191303888511925,True,REGULAR,USD,21.8,0.050459,GLD,2026-10-16,CALL
GLD261016C00305000,2026-05-29 20:00:00+00:00,305.0,18.25,18.14,19.07,0.29048,1.617415,13323.0,177.0,0.1705906947290224,True,REGULAR,USD,18.605,0.049987,GLD,2026-10-16,CALL
GLD261016C00310000,2026-05-29 20:00:00+00:00,310.0,15.5,15.31,16.09,0.448103,2.977053,77.0,1166.0,0.16928985305928,False,REGULAR,USD,15.7,0.049682,GLD,2026-10-16,CALL
GLD261016C00315000,2026-05-29 20:00:00+00:00,315.0,12.9,12.72,13.38,-0.336541,-2.542515,17.0,1494.0,0.1680098257515647,False,REGULAR,USD,13.05,0.050575,GLD,2026-10-16,CALL
GLD261016C00320000,2026-05-29 20:00:00+00:00,320.0,10.65,10.43,10.97,0.633927,6.329097,1243.0,6208.0,0.16674995719411356,False,REGULAR,USD,10.7,0.050467,GLD,2026-10-16,CALL
GLD261016C00325000,2026-05-29 20:00:00+00:00,325.0,8.85,8.48,8.92,0.363594,4.284429,415.0,2968.0,0.16550962227123633,False,REGULAR,USD,8.7,0.050575,GLD,2026-10-16,CALL
GLD261016C00335000,2026-05-29 20:00:00+00:00,335.0,5.5,5.31,5.59,-0.010072,-0.182793,1576.0,501.0,0.16308519431161003,False,REGULAR,USD,5.45,0.051376,GLD,2026-10-16,CALL
GLD261016C00345000,2026-05-29 20:00:00+00:00,345.0,3.2,3.17,3.33,0.075623,2.420419,256.0,1906.0,0.16073208349510656,False,REGULAR,USD,3.25,0.049231,GLD,2026-10-16,CALL
GLD261016C00355000,2026-05-29 20:00:00+00:00,355.0,1.8,1.75,1.85,0.056861,3.261989,154.0,1200.0,0.15844621369958206,False,REGULAR,USD,1.8,0.055556,GLD,2026-10-16,CALL
GLD261016C00365000,2026-05-29 20:00:00+00:00,365.0,0.9,0.85,0.95,0.04692,5.50007,65.0,2094.0,0.156223848571016,False,REGULAR,USD,0.9,0.111111,GLD,2026-10-16,CALL
GLD261016C00375000,2026-05-29 20:00:00+00:00,375.0,0.44,0.43,0.45,-0.013985,-3.080498,99.0,3497.0,0.15406155477998248,False,REGULAR,USD,0.44,0.045455,GLD,2026-10-16,CALL
GLD261016C00385000,2026-05-29 20:00:00+00:00,385.0,0.2,0.19,0.21,0.008273,4.31499,14.0,32.0,0.15195617011459261,False,REGULAR,USD,0.2,0.1,GLD,2026-10-16,CALL
GLD261016C00395000,2026-05-29 20:00:00+00:00,395.0,0.08,0.07,0.09,-0.001041,-1.284535,248.0,585.0,0.1499047756655256,False,REGULAR,USD,0.08,0.25,GLD,2026-10-16,CALL
GLD261016C00405000,2026-05-29 20:00:00+00:00,405.0,0.03,0.02,0.04,0.001015,3.501811,80.0,285.0,0.1479046714890922,False,REGULAR,USD,0.03,0.666667,GLD,2026-10-16,CALL
GLD261016C00415000,2026-05-29 20:00:00+00:00,415.0,0.01,0.01,0.02,-0.000477,-4.55283,187.0,3346.0,0.14595335523915948,False,REGULAR,USD,0.015,0.666667,GLD,2026-10-16,CALL
GLD261120C00265000,2026-05-29 20:00:00+00:00,265.0,52.5,50.65,53.25,1.396842,2.733377,1740.0,10166.0,0.1829337691902048,True,REGULAR,USD,51.95,0.050048,GLD,2026-11-20,CALL
GLD261120C00275000,2026-05-29 20:00:00+00:00,275.0,43.2,42.07,44.23,1.364562,3.261737,387.0,811.0,0.17997046745577686,True,REGULAR,USD,43.15,0.050058,GLD,2026-11-20,CALL
