contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,mid,spread_pct,ativo,expiration,type
IBIT260612P00044000,2026-05-29 19:53:07+00:00,44.0,2.6495,2.6295,2.6695,0.0,0.0,1270.0,1827,0.35938140625,True,REGULAR,USD,2.6495,0.015097,IBIT,2026-06-12,PUT
IBIT260612P00044500,2026-05-29 18:08:01+00:00,44.5,3.0587,3.0487,3.0687,0.0,0.0,263.0,1114,0.3554751953124999,True,REGULAR,USD,3.0587,0.006539,IBIT,2026-06-12,PUT
IBIT260612P00045000,2026-05-29 20:04:52+00:00,45.0,3.5079,3.4979,3.5179,0.0,0.0,4289.0,6278,0.366217275390625,True,REGULAR,USD,3.5079,0.005701,IBIT,2026-06-12,PUT
IBIT260618P00040000,2026-05-29 19:42:31+00:00,40.0,0.7214,0.6564,0.7864,0.0,0.0,214.0,26212,0.4096738720703125,False,REGULAR,USD,0.7214,0.180205,IBIT,2026-06-18,PUT
IBIT260618P00041000,2026-05-29 18:59:05+00:00,41.0,1.0391,1.0041,1.0741,0.0,0.0,654.0,4631,0.3794007373046875,False,REGULAR,USD,1.0391,0.067366,IBIT,2026-06-18,PUT
IBIT260618P00042000,2026-05-29 20:14:57+00:00,42.0,1.5217,1.5017,1.5417,0.0,0.0,2948.0,7267,0.3706117626953125,True,REGULAR,USD,1.5217,0.026286,IBIT,2026-06-18,PUT
IBIT260618P00042500,2026-05-29 19:21:53+00:00,42.5,1.7956,1.7706,1.8206,0.0,0.0,671.0,1102,0.3676821044921875,True,REGULAR,USD,1.7956,0.027846,IBIT,2026-06-18,PUT
IBIT260618P00043000,2026-05-29 19:58:22+00:00,43.0,2.0994,2.0794,2.1194,0.0,0.0,2311.0,21543,0.362311064453125,True,REGULAR,USD,2.0994,0.019053,IBIT,2026-06-18,PUT
IBIT260618P00043500,2026-05-29 20:08:17+00:00,43.5,2.4432,2.4282,2.4582,0.0,0.0,3472.0,4045,0.36133451171875,True,REGULAR,USD,2.4432,0.012279,IBIT,2026-06-18,PUT
IBIT260618P00044000,2026-05-29 19:57:04+00:00,44.0,2.8171,2.7971,2.8371,0.0,0.0,1884.0,20490,0.36524072265625,True,REGULAR,USD,2.8171,0.014199,IBIT,2026-06-18,PUT
IBIT260618P00044500,2026-05-29 20:07:31+00:00,44.5,3.2109,3.1959,3.2259,0.0,0.0,3170.0,2547,0.3657289990234375,True,REGULAR,USD,3.2109,0.009343,IBIT,2026-06-18,PUT
IBIT260618P00045000,2026-05-29 20:10:29+00:00,45.0,3.6297,3.6147,3.6447,0.0,0.0,9102.0,46415,0.3711000390625,True,REGULAR,USD,3.6297,0.008265,IBIT,2026-06-18,PUT
IBIT260618P00045500,2026-05-29 19:57:04+00:00,45.5,4.0685,4.0535,4.0835,0.0,0.0,1608.0,1311,0.3789124609375,True,REGULAR,USD,4.0685,0.007374,IBIT,2026-06-18,PUT
IBIT260618P00046000,2026-05-29 19:39:02+00:00,46.0,4.5174,4.5024,4.5324,0.0,0.0,10548.0,25749,0.3867248828124999,True,REGULAR,USD,4.5174,0.006641,IBIT,2026-06-18,PUT
IBIT260618P00046500,2026-05-29 19:56:26+00:00,46.5,4.9762,4.9612,4.9912,0.0,0.0,4236.0,5798,0.395513857421875,True,REGULAR,USD,4.9762,0.006029,IBIT,2026-06-18,PUT
IBIT260618P00047000,2026-05-29 20:03:16+00:00,47.0,5.445,5.435,5.455,0.0,0.0,18116.0,50252,0.40039662109375,True,REGULAR,USD,5.445,0.003673,IBIT,2026-06-18,PUT
IBIT260618P00050000,2026-05-29 19:53:39+00:00,50.0,8.348,8.338,8.358,0.0,0.0,6192.0,83197,0.47070841796875,True,REGULAR,USD,8.348,0.002396,IBIT,2026-06-18,PUT
IBIT260626P00042000,2026-05-29 18:41:08+00:00,42.0,1.7304,1.7104,1.7504,0.0,0.0,175.0,962,0.3676821044921875,True,REGULAR,USD,1.7304,0.023116,IBIT,2026-06-26,PUT
IBIT260626P00043000,2026-05-29 19:43:10+00:00,43.0,2.2971,2.2871,2.3071,0.0,0.0,303.0,903,0.3588931298828125,True,REGULAR,USD,2.2971,0.008707,IBIT,2026-06-26,PUT
IBIT260626P00043500,2026-05-29 18:54:24+00:00,43.5,2.6154,2.6054,2.6254,0.0,0.0,196.0,1366,0.3554751953124999,True,REGULAR,USD,2.6154,0.007647,IBIT,2026-06-26,PUT
IBIT260626P00044000,2026-05-29 19:45:12+00:00,44.0,2.9638,2.9538,2.9738,0.0,0.0,1085.0,1950,0.3544986425781249,True,REGULAR,USD,2.9638,0.006748,IBIT,2026-06-26,PUT
IBIT260626P00045000,2026-05-29 20:07:10+00:00,45.0,3.7405,3.7205,3.7605,0.0,0.0,325.0,1421,0.3608462353515624,True,REGULAR,USD,3.7405,0.010694,IBIT,2026-06-26,PUT
IBIT260626P00045500,2026-05-29 19:16:23+00:00,45.5,4.1488,4.1388,4.1588,0.0,0.0,289.0,1456,0.35938140625,True,REGULAR,USD,4.1488,0.004821,IBIT,2026-06-26,PUT
IBIT260626P00046000,2026-05-29 20:07:10+00:00,46.0,4.5771,4.5671,4.5871,0.0,0.0,514.0,824,0.362311064453125,True,REGULAR,USD,4.5771,0.00437,IBIT,2026-06-26,PUT
IBIT260626P00046500,2026-05-29 19:07:42+00:00,46.5,5.0205,5.0055,5.0355,0.0,0.0,164.0,1094,0.36914693359375,True,REGULAR,USD,5.0205,0.005976,IBIT,2026-06-26,PUT
IBIT260626P00047000,2026-05-29 19:25:11+00:00,47.0,5.4788,5.4688,5.4888,0.0,0.0,161.0,991,0.37305314453125,True,REGULAR,USD,5.4788,0.00365,IBIT,2026-06-26,PUT
IBIT260626P00048000,2026-05-29 18:57:21+00:00,48.0,6.4155,6.4005,6.4305,0.0,0.0,1037.0,1113,0.3945373046875,True,REGULAR,USD,6.4155,0.004676,IBIT,2026-06-26,PUT
IBIT260630P00042000,2026-05-29 19:41:43+00:00,42.0,1.7998,1.7498,1.8498,0.0,0.0,211.0,1393,0.3684145190429688,True,REGULAR,USD,1.7998,0.055562,IBIT,2026-06-30,PUT
IBIT260630P00044000,2026-05-29 19:54:46+00:00,44.0,3.0222,2.9922,3.0522,0.0,0.0,263.0,2767,0.3544986425781249,True,REGULAR,USD,3.0222,0.019853,IBIT,2026-06-30,PUT
IBIT260630P00045000,2026-05-29 19:57:19+00:00,45.0,3.7833,3.7583,3.8083,0.0,0.0,461.0,5767,0.3559634716796874,True,REGULAR,USD,3.7833,0.013216,IBIT,2026-06-30,PUT
IBIT260630P00046000,2026-05-29 20:09:22+00:00,46.0,4.6245,4.6045,4.6445,0.0,0.0,120.0,2299,0.3637758935546875,True,REGULAR,USD,4.6245,0.00865,IBIT,2026-06-30,PUT
IBIT260630P00047000,2026-05-29 20:01:27+00:00,47.0,5.5057,5.4907,5.5207,0.0,0.0,122.0,1189,0.3711000390625,True,REGULAR,USD,5.5057,0.005449,IBIT,2026-06-30,PUT
IBIT260717P00040000,2026-05-29 19:38:34+00:00,40.0,1.384,1.284,1.484,0.0,0.0,162.0,1633,0.4108945629882812,False,REGULAR,USD,1.384,0.144509,IBIT,2026-07-17,PUT
IBIT260717P00041000,2026-05-29 20:04:54+00:00,41.0,1.7731,1.7181,1.8281,0.0,0.0,295.0,4760,0.3930724755859375,False,REGULAR,USD,1.7731,0.062038,IBIT,2026-07-17,PUT
IBIT260717P00042000,2026-05-29 19:59:35+00:00,42.0,2.2172,2.1622,2.2722,0.0,0.0,10235.0,4628,0.3815979809570312,True,REGULAR,USD,2.2172,0.049612,IBIT,2026-07-17,PUT
IBIT260717P00043000,2026-05-29 19:57:21+00:00,43.0,2.7413,2.6963,2.7863,0.0,0.0,5716.0,5429,0.3706117626953125,True,REGULAR,USD,2.7413,0.032831,IBIT,2026-07-17,PUT
IBIT260717P00044000,2026-05-29 19:41:04+00:00,44.0,3.3504,3.3104,3.3904,0.0,0.0,7262.0,12261,0.3632876171875,True,REGULAR,USD,3.3504,0.023878,IBIT,2026-07-17,PUT
IBIT260717P00045000,2026-05-29 20:13:49+00:00,45.0,4.0595,4.0445,4.0745,0.0,0.0,49250.0,28203,0.358404853515625,True,REGULAR,USD,4.0595,0.00739,IBIT,2026-07-17,PUT
IBIT260717P00046000,2026-05-29 19:56:16+00:00,46.0,4.8036,4.7886,4.8186,0.0,0.0,2249.0,4619,0.3542545043945311,True,REGULAR,USD,4.8036,0.006245,IBIT,2026-07-17,PUT
IBIT260717P00047000,2026-05-29 20:07:04+00:00,47.0,5.6277,5.6127,5.6427,0.0,0.0,1458.0,22447,0.3564517480468749,True,REGULAR,USD,5.6277,0.005331,IBIT,2026-07-17,PUT
IBIT260717P00048000,2026-05-29 19:48:35+00:00,48.0,6.5218,6.5068,6.5368,0.0,0.0,2503.0,10876,0.368170380859375,True,REGULAR,USD,6.5218,0.0046,IBIT,2026-07-17,PUT
IBIT260717P00049000,2026-05-29 19:25:23+00:00,49.0,7.4259,7.4109,7.4409,0.0,0.0,9153.0,4311,0.375982802734375,True,REGULAR,USD,7.4259,0.00404,IBIT,2026-07-17,PUT
IBIT260717P00050000,2026-05-29 20:14:33+00:00,50.0,8.355,8.345,8.365,0.0,0.0,11778.0,20028,0.383795224609375,True,REGULAR,USD,8.355,0.002394,IBIT,2026-07-17,PUT
IBIT260717P00051000,2026-05-29 19:59:36+00:00,51.0,9.3041,9.2891,9.3191,0.0,0.0,339.0,9389,0.3979552392578125,True,REGULAR,USD,9.3041,0.003224,IBIT,2026-07-17,PUT
IBIT260717P00052000,2026-05-29 19:58:15+00:00,52.0,10.2632,10.2532,10.2732,0.0,0.0,504.0,1993,0.40820904296875,True,REGULAR,USD,10.2632,0.001949,IBIT,2026-07-17,PUT
IBIT260731P00045000,2026-05-29 19:58:50+00:00,45.0,4.3273,4.2873,4.3673,0.0,0.0,190.0,1666,0.3762269409179687,True,REGULAR,USD,4.3273,0.018487,IBIT,2026-07-31,PUT
IBIT260731P00050000,2026-05-29 18:43:37+00:00,50.0,8.4343,8.4093,8.4593,0.0,0.0,180.0,6848,0.3881897119140625,True,REGULAR,USD,8.4343,0.005928,IBIT,2026-07-31,PUT
IBIT260821P00005000,2026-05-18 15:41:26+00:00,5.0,0.205,0.0,0.41,0.0,0.0,117.0,11745,2.57031607421875,False,REGULAR,USD,0.205,2.0,IBIT,2026-08-21,PUT
IBIT260821P00042000,2026-05-29 19:56:41+00:00,42.0,3.0174,2.9424,3.0924,0.0,0.0,147.0,905,0.4169980175781249,True,REGULAR,USD,3.0174,0.049712,IBIT,2026-08-21,PUT
IBIT260821P00043000,2026-05-29 17:51:28+00:00,43.0,3.5222,3.4622,3.5822,0.0,0.0,102.0,3250,0.4067442138671875,True,REGULAR,USD,3.5222,0.03407,IBIT,2026-08-21,PUT
IBIT260821P00044000,2026-05-29 19:51:51+00:00,44.0,4.107,4.052,4.162,0.0,0.0,164.0,6243,0.4021055883789062,True,REGULAR,USD,4.107,0.026784,IBIT,2026-08-21,PUT
IBIT260821P00045000,2026-05-29 19:49:12+00:00,45.0,4.7419,4.6919,4.7919,0.0,0.0,776.0,3418,0.3981993774414062,True,REGULAR,USD,4.7419,0.021089,IBIT,2026-08-21,PUT
IBIT260821P00046000,2026-05-29 19:00:24+00:00,46.0,5.4217,5.3717,5.4717,0.0,0.0,130.0,1301,0.3950255810546875,True,REGULAR,USD,5.4217,0.018444,IBIT,2026-08-21,PUT
IBIT260821P00047000,2026-05-29 17:12:39+00:00,47.0,6.1665,6.1215,6.2115,0.0,0.0,140.0,5791,0.3950255810546875,True,REGULAR,USD,6.1665,0.014595,IBIT,2026-08-21,PUT
IBIT260821P00050000,2026-05-29 19:56:41+00:00,50.0,8.616,8.591,8.641,0.0,0.0,922.0,20170,0.3977111010742187,True,REGULAR,USD,8.616,0.005803,IBIT,2026-08-21,PUT
IBIT260821P00054000,2026-05-29 20:02:21+00:00,54.0,12.2302,12.2102,12.2502,0.0,0.0,278.0,2443,0.4169980175781249,True,REGULAR,USD,12.2302,0.003271,IBIT,2026-08-21,PUT
IBIT260821P00055000,2026-05-29 19:35:47+00:00,55.0,13.1701,13.1501,13.1901,0.0,0.0,1291.0,32227,0.42383388671875,True,REGULAR,USD,13.1701,0.003037,IBIT,2026-08-21,PUT
IBIT260918P00040000,2026-05-29 19:53:30+00:00,40.0,2.6263,2.5263,2.7263,0.0,0.0,138.0,8701,0.4482477050781249,False,REGULAR,USD,2.6263,0.076153,IBIT,2026-09-18,PUT
IBIT260918P00042000,2026-05-29 18:52:27+00:00,42.0,3.5241,3.4491,3.5991,0.0,0.0,149.0,5705,0.4318904467773438,True,REGULAR,USD,3.5241,0.042564,IBIT,2026-09-18,PUT
IBIT260918P00045000,2026-05-29 20:14:47+00:00,45.0,5.2234,5.1884,5.2584,0.0,0.0,3296.0,32047,0.4145566357421875,True,REGULAR,USD,5.2234,0.013401,IBIT,2026-09-18,PUT
IBIT260918P00050000,2026-05-29 19:52:33+00:00,50.0,8.8804,8.8304,8.9304,0.0,0.0,8173.0,17922,0.4118711157226562,True,REGULAR,USD,8.8804,0.011261,IBIT,2026-09-18,PUT
IBIT260918P00053000,2026-05-29 19:20:41+00:00,53.0,11.4496,11.4096,11.4896,0.0,0.0,1768.0,541,0.4194393994140625,True,REGULAR,USD,11.4496,0.006987,IBIT,2026-09-18,PUT
IBIT260918P00054000,2026-05-29 19:59:54+00:00,54.0,12.336,12.306,12.366,0.0,0.0,430.0,681,0.4204159521484375,True,REGULAR,USD,12.336,0.004864,IBIT,2026-09-18,PUT
IBIT260918P00055000,2026-05-29 19:59:00+00:00,55.0,13.2425,13.2125,13.2725,0.0,0.0,216.0,34665,0.424810439453125,True,REGULAR,USD,13.2425,0.004531,IBIT,2026-09-18,PUT
IBIT260918P00056000,2026-05-29 18:51:05+00:00,56.0,14.1639,14.1289,14.1989,0.0,0.0,356.0,3082,0.4311580322265625,True,REGULAR,USD,14.1639,0.004942,IBIT,2026-09-18,PUT
IBIT261016P00050000,2026-05-29 19:17:41+00:00,50.0,9.1854,9.1304,9.2404,0.0,0.0,342.0,5862,0.4250545776367188,True,REGULAR,USD,9.1854,0.011976,IBIT,2026-10-16,PUT
IBIT261016P00055000,2026-05-29 19:41:52+00:00,55.0,13.3805,13.3355,13.4255,0.0,0.0,303.0,5014,0.4333552758789062,True,REGULAR,USD,13.3805,0.006726,IBIT,2026-10-16,PUT
IBIT261130P00048000,2026-05-29 18:19:14+00:00,48.0,8.1934,8.1034,8.2834,0.0,0.0,101.0,543,0.4431208032226562,True,REGULAR,USD,8.1934,0.021969,IBIT,2026-11-30,PUT
IBIT261218P00050000,2026-05-29 19:52:53+00:00,50.0,9.8802,9.8402,9.9202,0.0,0.0,138.0,3891,0.4484918432617187,True,REGULAR,USD,9.8802,0.008097,IBIT,2026-12-18,PUT
IBIT261218P00065000,2026-05-29 19:22:09+00:00,65.0,22.5762,22.5312,22.6212,0.0,0.0,166.0,1405,0.4665580688476562,True,REGULAR,USD,22.5762,0.003986,IBIT,2026-12-18,PUT
IBIT270115P00001000,2026-05-29 16:31:39+00:00,1.0,0.721,0.0,1.442,0.0,0.0,690.0,20020,2.57031607421875,False,REGULAR,USD,0.721,2.0,IBIT,2027-01-15,PUT
IBIT270115P00039000,2026-05-29 15:32:13+00:00,39.0,3.9796,3.7296,4.2296,0.0,0.0,174.0,1031,0.51562984375,False,REGULAR,USD,3.9796,0.125641,IBIT,2027-01-15,PUT
IBIT270115P00045000,2026-05-29 20:09:53+00:00,45.0,6.9369,6.8619,7.0119,0.0,0.0,139.0,9499,0.4718070397949219,True,REGULAR,USD,6.9369,0.021623,IBIT,2027-01-15,PUT
IBIT270115P00050000,2026-05-29 20:14:30+00:00,50.0,10.1721,10.1221,10.2221,0.0,0.0,1898.0,38118,0.4582573706054688,True,REGULAR,USD,10.1721,0.009831,IBIT,2027-01-15,PUT
IBIT270115P00051000,2026-05-29 17:57:40+00:00,51.0,10.8491,10.7641,10.9341,0.0,0.0,279.0,4707,0.4565484033203125,True,REGULAR,USD,10.8491,0.01567,IBIT,2027-01-15,PUT
IBIT270115P00060000,2026-05-29 19:57:25+00:00,60.0,18.1425,18.1025,18.1825,0.0,0.0,690.0,34500,0.4577690942382813,True,REGULAR,USD,18.1425,0.00441,IBIT,2027-01-15,PUT
IBIT270115P00061000,2026-05-29 19:48:52+00:00,61.0,18.9896,18.9346,19.0446,0.0,0.0,120.0,4041,0.4580132324218751,True,REGULAR,USD,18.9896,0.005793,IBIT,2027-01-15,PUT
IBIT270115P00065000,2026-05-29 17:43:58+00:00,65.0,22.5677,22.5227,22.6127,0.0,0.0,268.0,15155,0.4653373779296875,True,REGULAR,USD,22.5677,0.003988,IBIT,2027-01-15,PUT
IBIT270115P00066000,2026-05-29 19:10:57+00:00,66.0,23.4598,23.4048,23.5148,0.0,0.0,251.0,1990,0.4665580688476562,True,REGULAR,USD,23.4598,0.004689,IBIT,2027-01-15,PUT
IBIT270115P00068000,2026-05-29 19:05:26+00:00,68.0,25.3089,25.2689,25.3489,0.0,0.0,502.0,8501,0.4711966943359374,True,REGULAR,USD,25.3089,0.003161,IBIT,2027-01-15,PUT
IBIT270115P00070000,2026-05-29 19:58:15+00:00,70.0,27.1729,27.1429,27.2029,0.0,0.0,146.0,32057,0.476567734375,True,REGULAR,USD,27.1729,0.002208,IBIT,2027-01-15,PUT
IBIT270115P00075000,2026-05-29 19:24:49+00:00,75.0,31.8282,31.8132,31.8432,0.0,0.0,365.0,10110,0.4816946362304687,True,REGULAR,USD,31.8282,0.000943,IBIT,2027-01-15,PUT
IBIT270319P00001000,2026-05-29 17:14:48+00:00,1.0,1.0173,0.0,2.0345,0.0,0.0,858.0,2490,2.281254296875,False,REGULAR,USD,1.0173,1.999902,IBIT,2027-03-19,PUT
IBIT270319P00026000,2026-05-07 14:28:45+00:00,26.0,1.3476,1.0476,1.6476,0.0,0.0,500.0,521,0.6555210229492189,False,REGULAR,USD,1.3476,0.445236,IBIT,2027-03-19,PUT
IBIT270319P00080000,2026-05-29 17:38:24+00:00,80.0,36.2717,36.2217,36.3217,0.0,0.0,156.0,15904,0.495122236328125,True,REGULAR,USD,36.2717,0.002757,IBIT,2027-03-19,PUT
IBIT270617P00040000,2026-05-29 19:28:00+00:00,40.0,6.1001,5.8751,6.3251,0.0,0.0,172.0,10890,0.529423651123047,False,REGULAR,USD,6.1001,0.073769,IBIT,2027-06-17,PUT
IBIT270617P00050000,2026-05-29 18:52:20+00:00,50.0,11.5889,11.4139,11.7639,0.0,0.0,146.0,13043,0.5024463818359376,True,REGULAR,USD,11.5889,0.030201,IBIT,2027-06-17,PUT
IBIT270617P00055000,2026-05-29 19:50:41+00:00,55.0,15.0833,14.9333,15.2333,0.0,0.0,213.0,13690,0.4963429272460938,True,REGULAR,USD,15.0833,0.01989,IBIT,2027-06-17,PUT
IBIT270617P00065000,2026-05-29 14:18:16+00:00,65.0,22.8971,22.7921,23.0021,0.0,0.0,403.0,10483,0.4892629199218751,True,REGULAR,USD,22.8971,0.009171,IBIT,2027-06-17,PUT
IBIT270617P00070000,2026-05-29 19:07:04+00:00,70.0,27.1415,27.1215,27.1615,0.0,0.0,1167.0,13237,0.4854787780761719,True,REGULAR,USD,27.1415,0.001474,IBIT,2027-06-17,PUT
IBIT270617P00095000,2026-05-29 19:07:04+00:00,95.0,49.7534,49.7084,49.7984,0.0,0.0,416.0,1980,0.506840869140625,True,REGULAR,USD,49.7534,0.001809,IBIT,2027-06-17,PUT
IBIT270617P00100000,2026-05-29 18:00:10+00:00,100.0,54.4528,54.4278,54.4778,0.0,0.0,172.0,13541,0.5185595019531251,True,REGULAR,USD,54.4528,0.000918,IBIT,2027-06-17,PUT
IBIT271217P00040000,2026-05-29 18:48:44+00:00,40.0,7.7739,7.4739,8.0739,0.0,0.0,390.0,5706,0.5666547241210937,False,REGULAR,USD,7.7739,0.077181,IBIT,2027-12-17,PUT
IBIT271217P00067000,2026-05-28 14:00:07+00:00,67.0,25.2041,25.0541,25.3541,0.0,0.0,200.0,1545,0.5132494964599608,True,REGULAR,USD,25.2041,0.011903,IBIT,2027-12-17,PUT
IBIT271217P00068000,2026-05-28 14:14:44+00:00,68.0,25.9867,25.8367,26.1367,0.0,0.0,606.0,1315,0.5128222546386718,True,REGULAR,USD,25.9867,0.011544,IBIT,2027-12-17,PUT
IBIT271217P00075000,2026-05-29 16:50:35+00:00,75.0,31.6149,31.4649,31.7649,0.0,0.0,163.0,2309,0.5101977691650392,True,REGULAR,USD,31.6149,0.009489,IBIT,2027-12-17,PUT
IBIT280121P00040000,2026-05-29 19:21:11+00:00,40.0,8.0383,7.8133,8.2633,0.0,0.0,365.0,3957,0.5716595568847658,False,REGULAR,USD,8.0383,0.055982,IBIT,2028-01-21,PUT
IBIT280121P00050000,2026-05-29 19:36:25+00:00,50.0,13.4741,13.2991,13.6491,0.0,0.0,444.0,7153,0.5408981457519533,True,REGULAR,USD,13.4741,0.025976,IBIT,2028-01-21,PUT
IBIT280121P00052000,2026-05-28 19:39:03+00:00,52.0,14.6813,14.4563,14.9063,0.0,0.0,212.0,2444,0.5349167602539062,True,REGULAR,USD,14.6813,0.030651,IBIT,2028-01-21,PUT
IBIT280121P00065000,2026-05-29 16:27:47+00:00,65.0,23.7779,23.5779,23.9779,0.0,0.0,238.0,3313,0.5181932946777343,True,REGULAR,USD,23.7779,0.016822,IBIT,2028-01-21,PUT
IBIT280121P00085000,2026-05-29 15:10:36+00:00,85.0,39.9945,39.8795,40.1095,0.0,0.0,100.0,14125,0.5137988073730468,True,REGULAR,USD,39.9945,0.005751,IBIT,2028-01-21,PUT
IBIT280121P00100000,2026-05-29 18:17:54+00:00,100.0,53.1033,53.0483,53.1583,0.0,0.0,183.0,14524,0.5227098510742187,True,REGULAR,USD,53.1033,0.002071,IBIT,2028-01-21,PUT
IBIT280121P00140000,2026-05-29 17:50:26+00:00,140.0,89.2266,89.1716,89.2816,0.0,0.0,465.0,26858,0.5441940112304688,True,REGULAR,USD,89.2266,0.001233,IBIT,2028-01-21,PUT
IBIT280616P00050000,2026-05-29 18:33:42+00:00,50.0,14.6153,14.4153,14.8153,0.0,0.0,124.0,7928,0.5687298986816407,True,REGULAR,USD,14.6153,0.027369,IBIT,2028-06-16,PUT
IBIT281215P00052000,2026-05-28 18:40:36+00:00,52.0,16.8369,16.5369,17.1369,0.0,0.0,802.0,825,0.5853312951660157,True,REGULAR,USD,16.8369,0.035636,IBIT,2028-12-15,PUT
